"Data Source","World Development Indicators",

"Last Updated Date","2019-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Egypt, Arab Rep.","EGY","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","2.34307354544292","1.11905447079192","7.61219552049074","8.59812957794703","2.19700395042202","2.34075329721937","-1.76988952689713","-4.07647267936213","2.71402590681275","3.11806508342831","1.70561837415445","0.798473574911981","1.27969656895679","-0.626913315492885","6.56250834665239","10.7694681232632","6.55198056447969","6.13871434629587","2.09474117549469","7.36544217959371","4.7106633191504","7.157800987315","2.4203049312172","6.90799600472612","3.02081807452264","1.9632903324766","1.05808628164914","2.68147488367319","2.260079306089","3.13372619990464","-1.1464331001487","2.2606549133327","0.814883400219628","1.90523009554471","2.56379607121538","2.89628117557261","3.39421950432208","3.48951432225097","3.987331988817","4.33634758722957","1.58549811280606","0.481792714026795","1.293201930366","2.20314732327999","2.60222020751651","4.96739287750091","5.22829913903668","5.26716009751762","2.74007291975096","3.08086461525325","-0.363937290991743","-0.0129596348257337","-0.105957427144631","0.616853231315702","2.09372219483126","2.1320120112601","2.02557785676684","3.19443129839827","",
"Euro area","EMU","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","5.71564832860068","5.4095810582113","4.78025298627807","4.52624669434644","4.02367297966435","4.3928413935372","4.51343532444378","4.83891345607155","6.23797763990743","4.89186404273487","3.22919828293506","4.21352788806331","5.50438957962569","2.6322809578613","-1.26351488260931","4.55930615926066","2.67065316831881","2.71385038966135","3.41850515851839","1.71788021331025","0.130008387904297","0.442253217007021","1.17780614877665","2.19631866493211","2.11591557642798","2.25216687534511","2.2608096820766","3.96644458714268","3.65896852895209","3.10848609771075","2.14624964085985","0.922651273260897","-1.05633673487915","2.18613455051724","2.2153182290471","1.45638627390376","2.47931920105884","2.77051410732892","2.72500950137142","3.52685777582566","1.7813138483212","0.536749636042202","0.168017902160585","1.77158825366948","1.18137551225841","2.76081728809301","2.54308850400432","-0.0172166959754918","-4.81377863288589","1.83680208119839","1.79721079585431","-1.07607724190241","-0.586173321881532","1.0445459806423","1.778663024366","1.57310416935898","2.27660765209461","1.72592497811432","",
"Eritrea","ERI","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.4161722635098","22.3249790306763","3.52138478226745","9.6447450233123","7.97185181280111","1.25353354249134","-1.37103330189238","-5.46628303099223","4.98605719616717","-1.40929438848069","-7.14347623858778","-2.98075819176033","-1.30316548415054","-4.07587738197566","-1.22452749776183","-11.7342784758855","1.97401458123912","0.565915707035771","7.2076052658756","","","","","","","","",
"Spain","ESP","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","10.8044868564992","8.94647028978713","8.63949298897239","4.2672454165812","5.10563214429294","6.15343472456991","3.06412659617533","5.21217229134999","7.83908305108353","3.13876313876949","3.3959268654435","6.96219312029535","6.60402567685753","4.47106831024362","-0.539096539400134","2.21777252431565","1.78565707047984","0.490728322959683","-0.836528076723013","1.39131542933264","-0.839887511014211","0.640409096443832","1.27551464695664","1.36289716327897","1.95132918240482","2.94527942329385","5.2737628519824","4.87169208742613","4.66281522281709","3.67576786075976","2.28532476008712","0.436115101990637","-1.54335828934549","1.89690688400341","2.30495705544928","2.24801628703966","3.25594002980769","3.87520277447517","4.06213069624823","4.81936402193139","3.28173481355631","1.43681599131152","1.33824375530634","1.40190868023915","1.98547600619538","2.42801252133908","1.86581302759829","-0.48267496631847","-4.42406211397407","-0.445350775401323","-1.34993007744781","-2.9907551441439","-1.38309677296505","1.68352729078485","3.7251280849546","3.08661096535798","2.73679919297174","2.29520592559058","",
"Estonia","EST","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.88927514283205","13.0814548182899","5.12218417409839","-1.14797899934138","10.0345406660232","7.0081467624602","6.75045103264375","8.0924513671323","6.9321012409481","10.0014028468897","10.9240291999804","8.24085013817171","-5.16551325837118","-14.5598612369436","2.49255199418398","7.92444345548482","4.6812900041366","2.29997357176563","3.15874959141362","1.83351026341285","3.45897351714196","4.7298130225055","3.5905362738265","",
"Ethiopia","ETH","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","-1.84103844027338","4.97902896991474","-5.88704488041446","-13.9372962515394","6.22913645001046","10.2762637216319","-2.70288013340937","-3.62352706255936","-0.739172813143156","-10.3610035381723","-11.8934351093931","9.16874661078234","-0.335844452700613","2.65445658529615","8.92142537053755","0.0518011618835459","-6.25407994306245","2.16255160805542","3.05912587133388","5.22731074206153","-1.35473534506654","-4.91130278658027","10.4075396891197","8.73308382365859","7.80874178000428","8.43726994403791","7.79302452470607","5.84399744208517","9.46059714812554","8.09484989853613","5.61658278843269","7.49986434435532","7.21318728241347","7.39145149516671","6.50967619654823","6.62575716124269","4.0480702388884","",
"European Union","EUU","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","4.70115148893112","4.11343376718388","4.2187976846614","4.65059386341713","3.53203836255889","3.49926232021018","3.69385590000344","4.35424182622273","5.10588455869436","4.97545902896266","3.09715371898405","4.05709728380694","5.48635820876098","1.6708368889829","-1.28789848656835","4.11289807656425","2.37989208222211","2.8101351291569","3.41849700690292","1.04980497852418","-0.0509711360790419","0.701399444868173","1.59543246066161","2.22812745359728","2.36993263299574","2.38672601310424","2.64529177060578","4.07994568889556","3.37992322767329","2.6394694518556","1.10095082358777","0.751328611096199","-0.457650375382528","2.59036942126261","2.47356587081435","1.8039632619477","2.7710997553507","2.86796435210906","2.82394524981238","3.68817755572566","2.08757111968758","1.11322139574941","0.911118225020275","2.17897826259058","1.72005367540471","2.97892338438947","2.72497840788972","0.156249158526876","-4.63091585262502","1.86131946088142","1.77043992210653","-0.611160797617472","-0.0401293446785331","1.4585166298684","2.03293966833395","1.70343727735003","2.30717604386508","1.80872021335121","",
"Fragile and conflict affected situations","FCS","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4.0181002093433","11.0003211047779","-20.4448410701983","3.01498223690795","3.32438240694553","0.225069717568431","0.862300553364832","4.57821693769117","5.07221789271225","9.07152182409037","4.39786212250823","-0.577286399903372","0.293192330272674","-3.11228969622999","-7.17155996140239","11.1827508476566","4.04028119296378","4.20411808472731","2.98772037848727","3.0137137462488","2.16770224242853","4.08139624560464","-7.62423052209365","9.69084579353934","1.47583664723665","-1.19604692074662","-0.0578271119156994","2.9168979584994","0.768124945997187","0.145205139232772","",
"Finland","FIN","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","6.84796518131159","2.28404856663754","2.55747236438692","4.65485282571385","4.9523891272687","1.98984697557989","1.61702886566492","1.84500620711523","9.65690414767499","5.73358285467813","2.22782356516026","7.09615353200567","6.37797894063281","2.6974583488491","1.35402472385042","0.0423516530614592","-0.0405060720975428","2.6246264104973","6.84849478187101","5.0617142409001","0.863656453216137","2.51138540422839","2.50829258704957","2.66408160268472","3.10577308136972","2.39303007901587","3.26579083811562","4.90446922493103","4.70899929298751","0.230393237113773","-6.42689419933751","-3.86633443844249","-1.2136334128632","3.49219613198564","3.81017658071706","3.31934991109087","5.93630839587603","5.14899955129033","4.20198361049191","5.41577011443295","2.34749429223588","1.43416968665331","1.75106179545463","3.62474513473332","2.42879334541945","3.65662269551297","4.73826381166806","0.252853934503065","-8.70668921944001","2.52222936565005","2.09644214169506","-1.89409884039037","-1.21421594321562","-1.0418271343821","0.170173611022221","2.47696110978035","2.80179601305375","1.47632774298782","",
"Fiji","FJI","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","0.017929287787382","0.0639879784083348","2.7927827955689","1.56039490630404","-5.51586246635372","-2.61038950134758","10.6626373189393","5.54588870840853","0.429765238409942","10.3519324745532","4.66268149448659","5.26584997458805","9.33806378653843","0.554806661957443","-1.42433855002849","0.824844004503916","4.00310797174622","0.0101178316491684","10.021794837818","-3.7287245037913","3.76345356779053","-8.40668591631741","-6.37226859458616","6.0740847328435","-6.12674049426832","6.72074677560555","-7.02179374312668","0.795578573941697","7.19190408255872","5.22219073498999","-3.60340705947762","4.80765099062658","0.710422251373728","3.63855626047427","1.20246494565934","3.6027424255163","-3.23014193620025","0.360502195681292","7.97067606458288","-2.27003736474765","1.63419426711924","3.03138816170436","0.898636586679032","5.07030914585864","0.241116539452136","1.08157985939926","-1.83717880106666","-0.0632721465737518","-2.34209861329853","2.21455866825468","2.27324441788093","1.22140241877553","4.66900412216984","5.50052569982435","4.40185521826095","2.20148115181679","4.57320863161226","4.28406092703501","",
"France","FRA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","4.12408915340181","5.19286903375034","3.87756643264619","5.11632033144289","3.54253714525758","4.14319717079221","3.76957299261565","3.44469390101247","6.18890202558606","4.21183648244654","4.48497444346749","3.67637012281877","5.51594102410975","3.55260913862976","-1.58271582392828","3.80123168396463","2.99383054049953","3.55239824129667","3.12523278709253","1.12867145124712","0.578958956435031","1.9743948392789","0.689992278219421","0.948118608927302","1.05411762493614","1.75994745825716","1.97744994296846","4.15343574093832","3.77999027234841","2.4017042622751","0.489757298675869","1.09540310472379","-1.05830318324223","1.97804044458798","1.7385003592222","1.05454323573137","1.97492124766818","3.20753671178382","2.89068226426885","3.21429771336005","1.24419210058171","0.40270991385556","0.111073736727562","2.07538419742113","0.899762888316829","1.73752398661304","1.79299338627179","-0.303770528136496","-3.3717371883133","1.44701285881928","1.69963011914705","-0.171212884347639","0.0599057323593399","0.472969992379092","0.691921867581357","0.692650643536069","2.25198093709193","1.5394631190138","",
"Faroe Islands","FRO","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.13287648208365","0.312526793707107","1.2454168579734","1.32356213686531","4.7419296093293","1.32136369317158","5.51193649174324","-2.51857744173338","5.59121585367464","-3.81996190826078","-6.20341876451478","3.21451998839201","1.78540648281724","4.93219198112263","1.9645998380782","0.734308443963158","2.06985037393939","-2.88001226575207","2.5337201772017","0.587706777191755","-1.09226655214054","-1.36685237561566","1.73527621464937","2.10534974668597","2.80860346194194","-2.97984454755763","-5.14735781133344","-3.54022204978894","3.53524045065818","-0.50604032739237","2.04816098428265","0.33684836647727","",
"Gabon","GAB","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","13.6616031741739","6.29588426166461","4.80250967786411","3.097370163737","6.61376857601475","2.63167417346644","2.05806402744915","0.387657984215139","5.86005253130635","6.52756813913116","8.18449442235116","9.3182846162007","8.1985413443922","36.8891633589806","16.8351596176958","32.7820128266891","-14.5021038851131","-25.7855641075672","-1.89446635273912","0.0763996735607009","2.5031426575769","-5.53730191269362","2.89671760501005","4.69751209805192","-4.92993962335275","-3.48058240769107","-19.4043932230983","9.75540648241153","5.57912173964419","2.33644520724351","3.25302726843763","-5.68026219809163","1.20106777700417","1.01736407465336","2.29460767360005","1.01718617047099","3.10884653268569","0.937629431914331","-11.1344742085274","-4.22398533409248","-0.271433910558017","-2.59601454079719","-0.20343984689498","-1.82748168766331","-0.037660886925508","-5.4980063139632","2.95415018453622","-6.23520767489711","-3.08547427371663","3.44940874841105","3.24610391795758","1.33821343702425","1.72091797714235","0.619862380246332","0.471570201998503","-0.968799964486564","-2.29157573813745","-1.37964032404159","",
"United Kingdom","GBR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","1.79649746341421","0.471700278423626","3.18117133511228","4.35747876624404","2.1307065981205","1.48825798224443","1.761456771993","3.47980320266036","1.62898922841008","5.63494386588104","3.05300442798757","3.9489054132208","6.30300306537515","-2.52488078777905","-1.47294215312898","2.93462467836139","2.47659304723027","4.19663379822319","3.64864865105461","-2.14503481934482","-0.805659567090956","2.04691357740488","4.18633052913539","2.11457975150464","3.95937091494115","2.9019169677489","5.07704943238592","5.52365940822293","2.30209669278901","0.438627900618954","-1.39330977942087","0.0999580473864938","2.28083914355624","3.6307924044515","2.18461948533175","2.27443715487409","4.02489074314249","3.04057461798945","2.87030960778473","3.08447999887325","2.44554538389666","2.06672479590621","2.85938376910926","1.76714468022168","2.44291927439855","1.79706363341505","1.75011445081259","-1.12709331798453","-4.96814266539228","0.917020678435065","0.853333204904189","0.744129586684394","1.36540245375502","2.17491962918987","1.53870431841658","1.06501874475352","1.10880778732772","0.741644024801076","",
"Georgia","GEO","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","6.31298855063184","5.21290957842815","3.51314499109429","3.80234655141771","10.9750843269748","1.41004317586506","1.80246490387394","5.54907651863181","7.8675510673132","6.59137952628231","5.33525675358604","6.17039395685026","6.80375859700018","6.58267593351161","3.69849695584661","4.40743005164801","1.14157135687969","3.38925386878435","4.53053638566074","4.0256749406731","-8.98724496959706","0.449324460765084","4.51558013411596","-7.43864712215273","-14.7651573231485","-21.6530952072538","-45.3251070222645","-29.8412895251185","-9.009992681","6.52876616265317","15.3101974425309","14.121423751899","5.68776961322162","5.00758632149787","3.83810078469986","6.44390976857272","6.4244637666894","11.811314341694","6.45167469656182","10.288004102614","10.0435771083108","13.1677515796984","2.73018321377224","-2.79094061978552","7.02738534848959","8.08516101615486","7.13703316043701","3.69840494477394","4.57449992780032","2.7186363542572","2.78510235439849","4.81865424848039","4.63328513274051","",
"Ghana","GHA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","0.211757217299848","0.816339650844597","1.14305331212942","-0.838231962626452","-1.44701148748719","-6.6928681403039","0.64966936813795","-1.91027048459677","3.53960722219506","7.01690428443149","2.42838933035161","-5.19641997547143","0.0243478529459225","4.05164949336998","-14.5085347170209","-5.54693593716812","0.342966809390319","6.48050899585049","-4.455139944979","-1.80745003291706","-5.98747657192345","-9.54240599394301","-7.39307770756673","5.38888504474642","1.98453854466891","2.1528301523029","1.80088727435486","2.63647024934619","2.11072352547146","0.392139664963523","2.27658633119307","0.919858206671265","1.89831965057007","0.46259945824707","1.34419683960371","1.91625729395237","1.59863751770874","2.14423896119651","1.87382822333208","1.19073606083798","1.48344043673517","1.97372891783456","2.64523333845557","3.00857006448018","3.26729583765535","3.71644379341411","1.68910888178782","6.37110441869602","2.21104946047654","5.24929629042474","11.3154463953307","6.73356359151123","4.84749394231588","0.566072139476688","-0.11392676964465","1.14964733544669","5.76855143734653","3.95866718573255","",
"Gibraltar","GIB","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.238899716309831","3.08892346862424","0.883966160866279","1.28894586906607","-0.254692121208549","0.486230286530372","2.28555705659966","1.26921131784779","1.89508653247026","1.74419319547829","2.45952416640432","1.0241896153799","1.31216214926016","0.189644550418052","1.48654212928506","3.094736454247","-0.683337556807402","0.360559840032295","0.918712351926104","-0.970603041435155","4.4622592224526","1.77742605826606","-3.35714324606788","2.47887882821607","3.29832063667703","3.61444820589143","1.63734918200424","1.30642059478079","1.26217699476395","7.93636674005529","10.2686231032676","5.62412411442833","",
"Gambia, The","GMB","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","-2.61374636979671","6.58468024596547","-0.430541450005364","3.14073314896785","-2.93065689712397","-2.67133960698351","6.01953095558947","2.67785059700051","8.91159500966494","3.9205591927917","0.0405937390059563","2.79137323994203","-4.5649402577197","2.85507395824183","0.1270777661381","-3.76953912838979","7.38569782616925","-0.102131712014412","-4.76160028007418","-0.561238202182551","-2.46185981565412","-0.597352388062305","1.01621595333381","-0.771422027225583","-0.744388970959633","-0.122890612319921","-0.229852115938684","-2.89821324814606","-2.18981585032751","-0.895258148421462","1.7163682847704","0.356942504603424","3.15018017487149","2.2518211936315","2.50396524733492","-6.29437186170209","3.50423119245795","3.7164523075957","-3.97129017200977","-1.90712277113268","0.572173443379313","2.64031299266712","3.33048583621635","3.38271901406672","-7.14071725599892","2.44764050723371","1.65653137340898","-3.89292853188419","2.73066239323035","-2.55073417756942","1.4994843460735","3.50461935344937","",
"Guinea-Bissau","GNB","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","-5.70670786540666","4.31873206841395","-0.739745345539944","2.97209957167588","6.67489383513085","4.33974721046869","-7.32836766564074","13.0667070829342","1.65395587133695","-16.7000358010405","16.3619812696931","2.06581943484217","-5.70242014833553","6.40878009940302","1.6718611169846","-3.05680367228976","0.619130463023268","2.32525589801871","3.79231751227749","3.76414004766939","2.75455691425466","-1.16188153941202","-0.157716477712199","0.981532843314952","2.24191894282086","9.3918765430541","4.46151866208686","-29.4615925411282","-0.927806128719027","3.3058118374565","0.0399606435097724","-3.14369470357366","-1.69252882524053","0.399713878267491","1.82885861544723","-0.115546852216553","0.778428599161444","0.679140616537353","0.79262383202385","1.95357842022229","5.29170553227767","-4.2841088312975","0.544731781281314","-1.67117159925397","3.39929449701764","3.56604944780965","3.27088724175688","1.24347415339238","",
"Equatorial Guinea","GNQ","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","-0.00966245940190902","-5.07161621524979","-3.02784914136134","-6.10126345430271","6.3107761151382","-6.80480848967491","0.630470262528178","-0.458488393384812","-4.06123014965102","-4.70401664135457","-4.14692810403534","30.4031963318047","7.3441619724381","12.6602909395802","13.3072862617206","60.4170414047696","140.37076973895","18.8916918966265","20.6358996024173","13.4532932664748","56.7882017791656","14.6148911944043","9.26204595595685","32.1694538629703","11.6730561618978","2.90505677307937","10.064242517383","12.4413324037923","-3.23811935570646","-12.9816890324711","1.8592726274268","3.65575583797506","-8.1607311466606","-3.68850197019202","-12.7105829873211","-12.313974362785","-8.22197814140453","-6.43241382030261","",
"Greece","GRC","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","10.2717153940604","0.930403842619128","9.72832602199109","7.86649280042472","8.88213047180943","5.31892559549129","4.62587282929341","5.97247622900652","9.49886660532113","7.70520892552888","7.37432710743727","9.44639154410795","7.60260831522974","-6.78208599572511","5.37305692763455","5.20508220500635","1.61030220719154","5.86527212990957","2.00245760390982","-0.306899294545559","-2.43246105027868","-1.74025244557028","-1.65240217015162","1.50367163191819","2.11229500827548","0.185738055175207","-2.58512357594736","3.90977730843002","3.25972960845967","-1.05223289834684","1.86983444897626","-0.0662993492641988","-2.17715048846976","1.49055895864252","1.62382519270206","2.40984303426868","3.97008194981687","3.3206994704901","2.67809970031523","3.4955636151947","3.59165280151241","3.54262280612636","5.54236084913713","4.80137873327024","0.304568131642483","5.3356018747444","3.0109840030978","-0.599389804367405","-4.55211725544798","-5.600777666962","-8.99795501594129","-6.79786084430782","-2.53725852220521","1.41305808475241","0.220308466855428","0.225031020906002","1.70605803203834","2.19102951842996","",
"Grenada","GRD","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","6.67263767704476","6.19922397989411","-1.01740797359589","-0.230757210926726","1.31211716977948","0.505864855884354","0.983381539934442","4.42202510443704","6.93214850030999","9.92578253756466","4.34779759117572","5.04817944784392","4.65289881788694","1.24995867284564","-1.57054298401189","-3.02176846147178","0.545112430759559","1.17628843992223","3.70097012110348","4.43027726565441","11.2561927287544","6.46944152068846","4.47893879636443","-2.41865502704547","3.05305418204091","9.07350052905041","-0.973080875582482","12.9332262773705","-4.24154357834277","5.86417034190572","0.692914663120561","-6.90724175324664","-0.927075160248535","0.233770768075843","-1.75311068154448","1.66636351608054","6.62254832205858","5.76621354977149","3.11279213146641","4.47836492749509","4.28147053288497","",
"Greenland","GRL","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","11.1445657339747","3.75915760106702","5.28020886268845","4.63851405513573","0.443324333958699","5.74601090478519","9.48317954371127","6.44767946976985","4.0149474796483","7.37708985878747","-0.913783646117082","-5.34762529774213","2.26577079453276","-6.25916445625249","2.68217380573662","6.49677701063452","4.34564061590734","4.25465947962715","5.69517300716073","-12.1958664394107","0.0665111421412945","-4.76852354057402","-4.85588178273935","5.35180564040296","3.17099642734178","1.34801010307754","1.28773186957511","7.56589978093101","1.37788444524006","6.91102464537168","0.999463557078386","-1.42425835920091","4.14305396336472","6.6323237112164","4.94323604415212","5.85503028106271","2.74878107936594","6.59397874864722","0.874906570700134","0.69531455570224","-0.470283635075262","1.53697694464275","-0.726861643140481","5.05614234310217","-2.21509976398011","5.81984000757723","1.01446094672835","","",
"Guatemala","GTM","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","1.28233161070463","0.565419894534671","6.41223625236607","1.64631586524308","1.37912030522558","2.49317764485437","1.13733970775924","5.67388250019687","1.78774412704929","2.76931382465206","2.68522798413488","4.42305173570384","3.93222158495125","3.58907527499174","-0.664961102077115","4.69435567320056","5.15918053756737","2.44684380334735","2.17540754442442","1.2339672715664","-1.82033799968318","-5.90353177808771","-4.96391633609821","-1.94515462842493","-2.98749650407919","-2.2131223041473","1.14084367177165","1.50183087991059","1.55501883197407","0.728084588397437","1.2594423964845","2.40570298363234","1.52051534891815","1.64462501936117","2.56702917776634","0.654431566042391","2.05435293042375","2.67490013330804","1.53339414551238","1.26523441476468","-0.0204657349976145","1.45133158490329","0.138797075939863","0.762513621545196","0.901731159067893","3.01219257659216","3.95063398934622","1.02394177295999","-1.64955874560569","0.660606008963114","1.94356107087326","0.79880103212038","1.53635444095252","2.03208571757986","2.03073228914089","1.03703738650228","0.744150536244774","1.15437176803846","",
"Guam","GUM","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.574421098436105","6.17251228569253","3.33872071418715","-3.97776594049185","0.691429650641908","1.60802640605486","0.195026529379732","1.95202775367054","-0.0325642226990794","1.83192885531163","1.56421072008787","1.34852801805248","0.0414319522628688","-0.425219898627148","-0.619094092326705","","",
"Guyana","GUY","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","1.58849550633884","-1.73185209553444","-14.5739320038005","8.69431884303187","8.16305772322738","3.22954998721991","2.56186800726037","-0.488013887927437","5.51821490251388","2.89645960612953","1.84865346231095","-4.424374974632","0.139499130671126","6.54515926048249","7.32028941016276","0.424734798720422","-3.70152430967707","-2.7880950087084","-2.61076346500904","1.22545043853476","1.29115647160963","-13.1361315307255","-6.51741185736786","-4.57190200652818","3.03551604871276","-0.124214769513301","1.83159785125324","-2.81994308858398","-4.2721376503012","-2.77067888609885","5.89190012773592","7.16367875790395","7.38015593368873","7.85282274240211","4.70102057437715","8.02589909340858","6.57640736819209","-1.132310601922","3.52379475012189","-0.972939247586964","2.4866319204433","1.18925012212492","-0.679432737622946","1.48245411869286","-2.00693582087108","5.10425461054123","7.00085942247557","1.92981096125978","3.42737793926409","3.89971713871702","4.83372013325933","4.80650617243425","4.46317495232461","3.28985776790169","2.6177157801571","2.78921490974058","1.57255558822081","2.94031574351514","",
"High income","HIC","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","3.26717091158015","4.54659039215493","3.98243611757685","5.17027515670434","4.32139580602092","4.93947771010785","3.51516113315691","5.14481909610342","4.62564218984257","1.79022998915339","2.86209217080223","4.53165592659784","5.37603405448817","0.184281268776715","-1.04063880045712","4.13791752666495","3.02451652783893","3.26148133187989","3.25030696983708","0.661908097457882","1.15129953615651","-0.829542896047784","1.97150313239473","3.84736011107474","2.89200315892593","2.51697007368124","2.78576775900629","4.08843244313626","3.12910835887659","2.34273389956927","0.666296648120678","1.44261397049124","0.419150854470487","2.43771161568868","1.99457559133151","2.26007752673102","2.69276509007699","2.06708719614524","2.64629224157662","3.40066303901423","0.838779593786995","0.863118391566857","1.4606029883718","2.58424365890252","2.0861102817977","2.29142561570872","1.8428918363379","-0.44745958992911","-4.04278361311771","2.25546668660917","1.34889533755333","0.693849675831075","0.836992956766025","1.41988575956889","1.72198347548735","1.09790328664907","1.74687434198255","1.70472000906901","",
"Hong Kong SAR, China","HKG","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","9.55054054365587","11.8480212294773","6.03348195834118","11.669278336108","0.897336538386099","-0.931771594593243","1.22489188211661","9.58006231156202","6.58339800650455","5.00387416153963","8.51140956545274","9.15606842420407","-0.771019027312221","-1.39532685305196","14.7142608566506","10.1243587446785","6.31701902144202","5.62314236339904","7.20721527427419","6.72499608419363","1.36380762612734","4.37902030784147","8.8980486516877","-0.319522574816048","9.68114581909364","12.2626164392296","7.60339188861434","1.22289085207304","3.49751036939598","4.8291206376061","5.34675719345461","4.39241274429043","3.67475404564242","0.366543942504862","-0.267974684011691","4.22834320243071","-6.66505051877014","1.53222237468846","6.7185026143606","-0.177535244777928","1.20741508724618","3.25992026697206","7.85560988201127","6.92005307928925","6.34735048431985","5.55351004422626","1.51875415151925","-2.66896329570356","5.98640654509815","4.11211831574236","0.58372353473672","2.68789802764073","2.04315008404738","1.51998386004806","1.54550194319589","3.06436296232708","2.2014888856886","",
"Honduras","HND","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-0.951481093373118","2.85838781721344","0.727412251397055","2.48797389536526","5.97116837591707","2.3721664146873","2.92525118555693","3.5047163528632","-2.27494615144593","0.607888832159361","0.967127795593143","2.68019950103347","4.71345774864886","-4.14150538613663","-0.914336799046197","7.17351637117041","7.03631388342534","2.74042908170222","2.3954550797262","-2.45354185297792","-4.20757357699647","-5.022482440049","-2.11510043599202","3.16590344318328","2.51009437004311","2.24727868979598","3.540660037167","-1.18668212944968","-0.209687969163369","-0.124848218591239","-6.03636945708253","3.11907620387528","3.53969077272671","-2.57916892968785","3.212254063118","-1.00415382821154","1.64147433708439","0.680786472920943","-3.47819653246039","4.39693235429314","0.0241944331448138","1.09876860779411","1.94224768477096","3.65584302731526","3.54780573453706","4.12004759888114","3.819102896695","1.97956580740855","-4.46444818880029","1.65220739480361","1.83748927544643","2.20029190468631","0.947659870598244","1.2505917863932","2.04736639148943","2.1237044529626","3.02969316765802","2.03037523829596","",
