"Data Source","World Development Indicators",

"Last Updated Date","2021-07-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Bangladesh","BGD","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","2.04","2.02","0.96","","","0.92","","2.2","","","","","2.51","","","","3.27","","","4.32","","4.25","3.59","","","5","3.38","","","4.43","","","4.35","4.37","","","",
"Bulgaria","BGR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7","11.1","15.3","16.4","12.8","11.1","12.5","13.7","12.2","14.1","16.22","19.92","18.11","13.73","12.04","10.08","8.95","6.88","5.61","6.82","10.28","11.26","12.27","12.94","11.42","9.14","7.57","6.16","5.21","4.23","5.12",
"Bahrain","BHR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","5.6","3.7","4","1.13","4","1.2","","","","","","","","",
"Bahamas, The","BHS","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","8.6","","21.2","","20.86","","14.7","","","","","","","12.09","","11.02","11.59","7.77","12.17","14.81","12.72","13.83","10.83","11.46","9.76","7.65","7.45","","6.87","9.05","10.84","10.2","10.2","7.54","7.88","8.18","14.25","","14.52","14.02","16.18","13.8","12","12.7","9.8","10","","",
"Bosnia and Herzegovina","BIH","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.55","","","","","","","","","","","","","","","31.11","28.98","23.41","24.07","27.31","27.58","28.01","27.49","27.52","27.69","25.41","20.53","18.4","15.69","15.87",
"Belarus","BLR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","0.5","1.4","2.1","2.9","4","2.8","2.3","2.1","2.1","2.3","3","3.1","1.9","1.5","1.2","1","0.8","6.1","","0.6","0.5","0.5","0.5","1","5.84","5.65","4.76","4.16","",
"Belize","BLZ","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.78","11.1","12.48","13.82","12.68","14.31","12.84","","9.07","10.04","","","10.91","9.39","8.51","8.18","","","","","8.35","8.24","7.58","7","6.6","","9.05","",
"Bermuda","BMU","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.71","","","","","","","","","4.48","6.49","","8.44","6.66","8.94","","","","","","",
"Bolivia","BOL","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","9","8.1","7.1","6.1","5.2","5.3","5.3","5.5","5.6","6.1","10.16","11.6","14.19","14.66","19.28","19.76","20.32","18","10.1","6.69","6.59","5.52","5.99","3.08","3.69","5.23","2.08","","3.93","4.47","5.24","5.48","","4.17","5.45","5.08","5.18","2.6","2.97","","2.25","2.07","2.44","2.02","3.11","3.5","3.65","3.52","3.82","7.9",
"Brazil","BRA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","3.06","2.78","","","1.92","2.32","2.36","2.76","","3.99","4.83","4.62","4.04","3.38","2.37","3.56","3.79","2.97","3.69","","6.42","6.03","","6.42","7.25","8.16","9.42","10.21","","9.61","9.37","9.99","9.11","9.57","8.64","8.33","7.34","8.52","","6.92","7.19","6.98","6.66","8.43","11.6","12.82","12.33","11.93","13.69",
"Barbados","BRB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","9.86","12.45","13.29","9.45","8.98","7.23","8.39","9.06","17.02","18.85","17.88","17.94","17.57","14.06","8.16","7.52","22.94","24.54","22.98","19.66","14.71","14.61","12.4","10.61","9.35","9.85","10.32","11","9.56999969482422","9.07999992370605","8.72999954223633","7.40999984741211","8.11999988555908","10.02","10.69","11.1899995803833","11.5900001525879","11.55","12.17","9.8","8.25","8.62","8.32","8.41","",
"Brunei Darussalam","BRN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","8.25","7.85","8.06","8.7","10.04","7.67","7.84","6.55","6.04","","","","","","","","4.7","","","","","","","","","","","","","","","","","","","","","","","6.97","","","9.32","8.7","6.92","",
"Bhutan","BTN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4","1.4","","1.9","","1.8","2.49","3.1","3.13","3.7","","3.96","3.32","3.23","2.05","2.87","2.63","2.45","","","","","",
"Botswana","BWA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","25.67","","","","","","13.82","","","21.2","","21.59","","20.86","","15.88","18.54","","23.8","","","17.78","","","16.17","17.86","","","","","","","","","22.61","",
"Central African Republic","CAF","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","4.7","5.9","6.4","6.3","5.6","5.4","","7.09","8.05","8.38","7.53","7.54","7.61","11.04","12.02","11.34","10.5","9.59","8.82","7.76","7.55","8.13","10.32","11.2","11.38","10.4","9.49","9.62","9.1","8.28","7.58","6.83","7.22","7.66","7.57","7.19","6.76","6.32","6.04","6.14","8.34","8.06","7.51","7.29","7.07","6.91","6.91","7","6.34","5.83","5.66","9.46",
"Central Europe and the Baltics","CEB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.503374513269","12.4014826215693","11.3485872200282","10.6584183551606","10.1655927671724","9.16170980201358","8.95260276409615","10.3850824445001","12.4336520143821","13.2265374400854","13.741751447489","12.9571940478317","12.9341690214151","12.0558679475139","10.1047455366458","7.80791955307917","6.60606361946876","8.48990855307334","9.90132467560312","9.78950134034581","9.97719386767341","10.04678070942","8.9497725563513","7.81406197601667","6.4859593091227","5.29502738224311","4.31495143584406","3.77959349454902","4.36732609074357",
"Switzerland","CHE","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","0.3","0.7","0.4","0.4","0.4","0.2","0.2","0.4","0.9","1.1","1","0.8","0.8","0.7","0.6","2.07","1.78","2.81","3.72","3.88","3.33","3.71","4.2","3.6","3.15","2.67","2.49","2.92","4.12","4.32","4.44","4","3.65","3.35","4.12","4.8","4.4","4.48","4.75","4.83","4.8","4.92","4.8","4.71","4.39","4.82",
"Channel Islands","CHI","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","14.69","12.75","11.83","14.26","13.63","10.46","11.35","19.6","14.65","13.91","","8.71","","6.23","5.29","5.63","5.23","4.35","4.49","5.87","4.7","7.41","7.14","7.31","11.16","10.49","10.39","10.17","9.77","10.16","9.34","9.02","8.43","9.29","11.31","8.42","7.34","6.66","6.21","6.66","6.51","6.74","6.96","7.23","7.29","11.18",
"China","CHN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","5.3","5.4","4.9","3.8","3.2","2.3","1.9","1.8","2","2","2","2.6","2.5","2.3","2.3","2.6","2.8","2.9","3","3.1","3.1","3.1","3.1","3.6","4","4.3","4.2","4.2","4.1","4","4.2","4.3","4.1","4.1","4.1","4.05","4.1","","","3.9","3.8","5.15","",
"Cote d'Ivoire","CIV","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.7","","","4.1","","","4.1","","","","","","","","","","","","","","7.22","4.25","","","2.6","3.27","","","",
"Cameroon","CMR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.06","","","","","7.46","","","","4.4","","3.06","","","4.11","","","","3.53","","","","","","",
"Congo, Dem. Rep.","COD","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.85","","","","","","","4.49","","","","","","","","",
"Congo, Rep.","COG","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.8","","","","19.86","","","10","","","","","","","","",
"Colombia","COL","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","10.55","","9.4","","","9.1","8.13","11.46","11.13","13","13.89","12.94","10.83","","","","10.12","9.44","7.8","8.25","8.72","11.81","12.14","15","20.06","20.52","15.04","14.48","13.22","12.74","11.06","11.29","10.25","10.49","11.29","10.98","10.11","9.74","9.05","8.57","8.3","8.69","8.87","9.11","9.96","15.04",
"Comoros","COM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.57","","","","","","","","","","8.14","","","","","","",
"Cabo Verde","CPV","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","","","","","","","","","","","","","","","","","","","","10.67","","","","","31.31","","12.24","12.17","11.29","",
"Costa Rica","CRI","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.51","5.37","3.93","3.95","4.05","5.18","6.16","5.68","5.33","5.9","5.08","5.92","6.33","6.56","6.39","6.57","5.74","4.49","4.78","7.71","7.17","10.14","9.78","8.77","9.06","9","8.6","8.14","9.63","11.49","17.41",
"Caribbean small states","CSS","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.6663810387239","15.6976258637761","16.5436543498008","17.1696106257727","16.1779203157979","15.7093829826773","15.3076415946637","15.1211259447802","14.3029229515452","14.0803375487306","14.1268217656445","12.8540349559858","12.5162431742186","11.6135184161004","10.9734613210743","10.3731233501341","9.22805398035418","8.41775937761259","8.82773966436905","9.87076079392736","9.43623452815464","10.2623042803865","10.975879088043","11.423851874117","10.1071919327319","9.7389956703761","9.80765771016621","","","","",
"Cuba","CUB","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.27","7.61","7.1","6.23","6.26","5.45","4.08","3.31","2.33","1.85","1.95","1.91","1.79","1.58","1.67","2.5","3.18","3.46","3.29","2.7","2.4","2","1.7","1.7","","",
"Curacao","CUW","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.78","","13.03","12.61","11.71","","","13.43","","",
"Cayman Islands","CYM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.91","","7.22","5.74","4.94","5.1","4.14","4.17","","","7.54","5.37","3.61","3.45","3.54","2.62","3.83","3.97","6.04","6.68","6.78","6.21","6.27","4.7","4.24","","","","","",
"Cyprus","CYP","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","10.9","7.4","3.1","2","1.7","2","2.6","2.8","3.3","3.3","3.3","3.7","3.4","2.8","2.3","1.8","3","2.09","2.7","2.7","2.6","3.1","3.4","3.3","5.7","4.97","3.98","3.3","4.14","4.33","5.3","4.54","3.92","3.65","5.36","6.26","7.86","11.8","15.87","16.09","14.91","12.95","11.05","8.37","7.07","7.59",
"Czech Republic","CZE","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7","2.27","2.6","4.32","4.3","4.02","3.89","4.27","5.9","8.49","8.76","7.99","7.02","7.54","8.21","7.93","7.15","5.32","4.39","6.66","7.28","6.71","6.98","6.95","6.11","5.05","3.95","2.89","2.24","2.01","2.55",
"Germany","DEU","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","6.45","6.67","6.87","6.61","6.82","6.32","5.71","4.89","5.32","6.32","7.68","8.73","8.16","8.82","9.86","9.79","8.86","7.92","7.77","8.48","9.78","10.73","11.17","10.25","8.66","7.52","7.74","6.97","5.82","5.38","5.23","4.98","4.62","4.12","3.75","3.38","3.14","3.81",
"Djibouti","DJI","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.06","","","",
"Dominica","DMA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.33","","9.53","","","","","","23.18","","15.67","","10.96","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","0.9","2.1","5.1","5.3","6.4","7.3","6.1","7","9.2","10","9.74","8.87","7.8","6.03","6.09","6.49","8.15","8.34","9.1","9.03","10.72","8.04","6.99","6.84","5.4","5.04","5.14","4.48","4.16","4.27","5.4","5.2","4.83","3.9","3.8","3.68","6.41","7.75","7.77","7.8","7.38","6.93","6.28","5.99","5.83","5.13","5.02","5.64",
"Dominican Republic","DOM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.43","7.26","6.78","6.94","6.3","6.59","5.65","5.16","4.76","5.47","5.21","6.09","6.72","7.35","6.72","7.61","7.28","5.83","5.86","6.36","",
"Algeria","DZA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.64","21.26","20.6","24.38","26.23","27.74","31.84","","25.43","","","29.77","27.3","25.9","23.72","17.65","15.27","12.27","13.79","11.33","10.16","9.96","9.96","10.97","9.82","10.21","11.21","10.2","13.57","","","",
"East Asia & Pacific (excluding high income)","EAP","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.76851496102672","2.59516753526558","2.54917105761656","2.79519830656693","3.11406022806377","3.05873785355172","3.21827896114037","3.33037442733879","3.53648367796169","3.60873481441189","3.59381126164434","3.77340769431279","4.09968806830412","4.3158034197137","4.31652376938691","4.45708006678927","4.34968503982449","4.18972202010527","4.37174307737309","4.21900323118459","3.92834593188362","3.87141008381089","3.79920467106023","3.74491800152719","3.75854712163784","","","3.56796948603483","3.49911181638893","4.40286373690505","",
"Early-demographic dividend","EAR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.21248665488935","","","","","","5.4696974481857","","","","","5.2383685401176","","","","","4.5513311843459","","4.79838710726286","","","","","","5.92457744668761","6.06377806979185","",
"East Asia & Pacific","EAS","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.74769730917864","2.62349122986938","2.60436900298827","2.8489006609502","3.13745876655464","3.0957906988774","3.25400219725859","3.36043612028306","3.68605631046345","3.77811506543735","3.70192638448457","3.89126244262722","4.20864380749082","4.39213788921077","4.34270010324097","4.43871939907222","4.30980091511831","4.14480405150576","4.30904728682786","4.29266356793208","4.01397550959403","3.90974469996592","3.82832671604032","3.76408457927951","3.76343613098395","","","3.55455533312466","3.46696881574689","4.2684334262946","",
"Europe & Central Asia (excluding high income)","ECA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.63024057443802","5.94581309110132","7.54759426194354","7.94037936672183","8.64364627206174","9.77733934903348","10.872209705083","11.4911679905907","9.46160455535901","8.82737115795837","8.58528811083962","8.39152494457632","8.15232489670572","7.62301878898897","7.37839442062009","7.03787633982066","7.1667192004279","9.01411864704055","8.47117222743501","7.68244997661924","7.07280789345634","7.10456698455256","7.30698689930447","7.45552680317967","7.54959651935845","7.29824414768339","7.21312221461638","7.40170643936407","7.76922988860457",
"Europe & Central Asia","ECS","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.69409918690356","8.8005760493979","9.74613113967531","9.46233166772012","9.82876852700631","10.1487011334972","10.3148445195344","10.3894658868193","9.26217815531502","8.5737834528768","8.64521353644894","8.68107158476966","8.67830931739798","8.33376443364474","7.78672964139713","7.06179410401604","7.03979434706134","8.93429239898487","9.04459924233278","8.71211767778374","8.92420952695087","9.15948423781042","8.91449273299156","8.52012542090331","8.10081327596834","7.49484835607846","7.01262167636717","6.78992952652739","7.34785488673331",
"Ecuador","ECU","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","4.4","5.3","","5.8","","","","","","","","","","7.24","6.99","7.71","5.88","8.19","8.56","7.95","6.68","6.7","10.38","9.17","11.49","13.96","4.8","4.25","","5.66","5","3.78","3.55","3.14","3.92","4.61","4.09","3.46","3.23","3.08","3.48","3.62","4.6","3.84","3.53","3.81","6.11",
"Egypt, Arab Rep.","EGY","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","2.4","1.82","1.53","1.71","2.3","2.57","","3.13","3.64","4.55","5.18","4.97","5.21","6.47","5.89","","","","","7.06","8.43","9.38","8.92","10.92","10.93","11.04","9","8.37","8.03","7.95","8.98","9.26","10.01","11.01","10.32","11.2","10.49","8.8","8.52","9.09","8.76","11.85","12.6","13.15","13.1","13.05","12.41","11.74","9.82","7.84","",
