"Afghanistan","AFG","Regulatory Quality: Number of Sources","RQ.NO.SRC","1","1","1","2","2","4","4","5","4","5","6","6","6","8","9","9","9","9","9","9",
"Afghanistan","AFG","Regulatory Quality: Percentile Rank","RQ.PER.RNK","1.630435","2.590674","1.538462","3.061224","5.612245","5.418719","3.431373","2.941176","2.912621","3.398058","3.349282","5.263158","4.265403","10.90047","10.90047","11.05769","14.42308","7.211538","6.730769","10.57692",
"Afghanistan","AFG","Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval","RQ.PER.RNK.LOWER","0","0","0","0","2.55102","1.970443","1.470588","1.960784","1.941748","2.427185","1.913876","2.392344","2.369668","4.739336","5.687204","5.288462","6.730769","3.846154","3.365385","6.25",
"Afghanistan","AFG","Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval","RQ.PER.RNK.UPPER","5.978261","7.772021","8.205129","7.142857","15.30612","11.82266","8.333333","8.823529","8.737864","7.76699","5.741627","8.133971","9.00474","21.80095","21.80095","24.51923","27.88461","12.98077","13.46154","19.23077",
"Afghanistan","AFG","Regulatory Quality: Standard Error","RQ.STD.ERR","0.3863604","0.4513973","0.4266121","0.3052726","0.2357035","0.2247376","0.1828545","0.2177992","0.2408837","0.2104985","0.1910165","0.1867443","0.1844583","0.1835645","0.1761271","0.1916864","0.1852201","0.1963836","0.1904602","0.1935247",
"Afghanistan","AFG","Rule of Law: Estimate","RL.EST","-1.788075","-1.73714","-1.778437","-1.670823","-1.553829","-1.697143","-1.658668","-1.863189","-1.829666","-1.86438","-1.847092","-1.845436","-1.896632","-1.643165","-1.597314","-1.445648","-1.50404","-1.49819","-1.569692","-1.668478",
"Afghanistan","AFG","Rule of Law: Number of Sources","RL.NO.SRC","3","3","3","4","4","6","7","9","8","9","10","10","10","11","12","11","11","11","11","11",
"Afghanistan","AFG","Rule of Law: Percentile Rank","RL.PER.RNK","1.507538","2","1.485149","1.980198","3.960396","2.870813","1.913876","0.4784689","0.9569378","0.4807692","0.9478673","0.4739336","0.4694836","1.408451","1.408451","4.326923","3.365385","5.769231","4.807693","4.326923",
"Afghanistan","AFG","Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval","RL.PER.RNK.LOWER","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9615384","0.9615384","2.403846","1.442308","1.442308",
"Afghanistan","AFG","Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval","RL.PER.RNK.UPPER","12.56281","11","8.910892","10.89109","15.34653","7.655502","8.61244","3.827751","5.263158","3.846154","2.369668","2.369668","1.877934","5.633803","7.511737","9.134615","7.692307","9.134615","8.173077","6.730769",
"Afghanistan","AFG","Rule of Law: Standard Error","RL.STD.ERR","0.3505094","0.3315707","0.2940169","0.2994065","0.3039598","0.2159792","0.2060798","0.2013116","0.253809","0.2222655","0.1814506","0.1814077","0.1745175","0.1662327","0.1591168","0.1745922","0.1729322","0.1748664","0.164038","0.1587239",
"Afghanistan","AFG","Voice and Accountability: Estimate","VA.EST","-1.90854","-2.039301","-2.031417","-1.433421","-1.177571","-1.203034","-1.12543","-1.110294","-1.057654","-1.168902","-1.375497","-1.404468","-1.335977","-1.26743","-1.240068","-1.135445","-1.117563","-1.039843","-0.9924697","-0.9947197",
"Afghanistan","AFG","Voice and Accountability: Number of Sources","VA.NO.SRC","4","4","4","6","5","7","8","9","10","10","10","10","10","11","12","10","10","10","10","10",
"Afghanistan","AFG","Voice and Accountability: Percentile Rank","VA.PER.RNK","1","0.4975124","0.9950249","9.452736","14.42786","15.38461","14.90385","17.78846","18.75","14.42308","9.478673","9.952606","11.26761","14.08451","14.55399","16.25616","18.71921","20.68966","22.16749","20.68966",
"Afghanistan","AFG","Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval","VA.PER.RNK.LOWER","0","0","0","2.985075","6.965174","7.211538","8.173077","8.653846","10.09615","9.134615","6.161138","5.687204","7.042253","6.57277","8.450705","9.359606","10.83744","13.30049","14.28571","13.7931",
"Afghanistan","AFG","Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval","VA.PER.RNK.UPPER","9.5","4.975124","5.472637","14.92537","24.37811","21.63461","23.55769","25","25","21.63461","14.21801","13.74408","15.96244","16.43192","17.37089","21.67488","22.6601","23.64532","24.63054","25.61576",
"Afghanistan","AFG","Voice and Accountability: Standard Error","VA.STD.ERR","0.2614571","0.2560896","0.2540425","0.1894534","0.2070454","0.1755902","0.1732953","0.1501664","0.1455052","0.143899","0.1477149","0.1432547","0.1438009","0.1347571","0.1234084","0.132239","0.1346303","0.1299292","0.1307671","0.1348217",
"Albania","ALB","Control of Corruption: Estimate","CC.EST","-0.8939035","-1.033112","-0.8572564","-0.868602","-0.8122751","-0.6991984","-0.7861931","-0.803845","-0.687789","-0.5937066","-0.5384951","-0.5250779","-0.6830084","-0.7265007","-0.6986033","-0.5481988","-0.4790328","-0.405266","-0.418309","-0.5218667",
"Albania","ALB","Control of Corruption: Number of Sources","CC.NO.SRC","3","5","6","6","7","9","10","12","12","12","12","12","13","14","13","12","12","12","12","11",
"Albania","ALB","Control of Corruption: Percentile Rank","CC.PER.RNK","19.35484","14.43299","23.85787","23.73737","24.24242","27.31707","22.92683","22.92683","28.64078","33.49514","35.4067","36.19048","26.54029","27.48815","27.01422","34.61538","38.46154","40.86538","42.30769","35.09615",
"Albania","ALB","Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval","CC.PER.RNK.LOWER","2.688172","2.061856","6.598985","6.060606","10.10101","14.63415","15.60976","14.63415","18.4466","20.38835","23.92344","23.80952","18.95735","18.48341","19.43128","24.51923","26.92308","31.73077","29.80769","24.51923",
"Albania","ALB","Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval","CC.PER.RNK.UPPER","43.01075","31.4433","35.53299","34.34343","35.85859","40.4878","36.58537","34.63415","37.86408","42.23301","47.36842","47.61905","39.33649","36.01896","37.91469","46.63462","49.03846","50.48077","49.03846","44.71154",
"Albania","ALB","Control of Corruption: Standard Error","CC.STD.ERR","0.315914","0.2237249","0.2161122","0.2062487","0.1895081","0.1728383","0.153501","0.1465164","0.14885","0.1397606","0.1445861","0.1408622","0.1361544","0.1243086","0.1278163","0.1291327","0.1297594","0.133382","0.1231133","0.1360668",
"Albania","ALB","Government Effectiveness: Estimate","GE.EST","-0.6885879","-0.6313924","-0.7551177","-0.5333483","-0.5382094","-0.4158677","-0.6594524","-0.5236022","-0.4066241","-0.3567637","-0.2578982","-0.2827555","-0.208207","-0.2677997","-0.3169199","-0.0855579","0.0102911","0.0132704","0.0837741","0.114788",
"Albania","ALB","Government Effectiveness: Number of Sources","GE.NO.SRC","2","3","4","5","5","6","7","9","9","9","9","9","9","10","10","9","9","8","8","7",
