ccode,cname,ccodealp,ccodecow,ccodewb,version,ajr_settmort,atop_ally,atop_number,bci_bci,bi_total,bicc_gmi,biu_offrel,bmr_dem,bmr_demdur,bti_aar,bti_acp,bti_aod,bti_cdi,bti_ci,bti_cps,bti_cr,bti_ds,bti_eo,bti_eos,bti_ep,bti_ffe,bti_foe,bti_ij,bti_mes,bti_muf,bti_pdi,bti_pp,bti_prp,bti_ps,bti_rol,bti_sdi,bti_seb,bti_sel,bti_sop,bti_ssn,bti_su,bti_wr,cai_cai2,ccp_cc,ccp_childwrk,ccp_equal,ccp_freerel,ccp_slave,ccp_strike,cpds_enps,cpds_enpv,cpds_la,cpds_lall,cpds_lcom,cpds_lcon,cpds_le,cpds_lfe,cpds_lg,cpds_ll,cpds_lls,cpds_lmo,cpds_lnl,cpds_lo,cpds_lp,cpds_lpc,cpds_lpen,cpds_lper,cpds_lr,cpds_lreg,cpds_lrel,cpds_ls,cpds_tg,cpds_vt,cri_contr,cses_pc,cses_sd,cspf_sfi,dr_eg,dr_ig,dr_pg,dr_sg,ef_ef,egov_egov,epi_eh,epi_epi,ess_happy,ess_health,ess_relig,ess_trlegal,ess_trparl,ess_trpart,ess_trpeople,ess_trpolice,ess_trpolit,ffp_ext,ffp_fsi,ffp_hf,ffp_hr,ffp_ps,ffp_ref,ffp_sec,ffp_sl,ffp_ued,fi_ftradeint,fi_index,gcb_br,gcb_fcwell,gcb_orcag,gcb_pcbmost,gcb_pcjmost,gcb_pclgcmost,gcb_pclmost,gcb_pcori,gcb_pcpmost,gcb_pcpolmost,gcb_pcrmost,gcb_pctaxmost,gcb_pfcaag,gcb_sarcag,gcb_wsdag,gd_ptsa,gd_ptsh,gfs_rcr,gii_gii,gol_enep,gol_est,gol_est_spec,gol_pr,gpi_gpi,h_j,hf_efiscore,hf_financ,hf_invest,hf_labor,hf_prights,ht_colonial,ht_region,ht_regtype,ht_regtype1,ibp_obi,icrg_qog,ideavt_legvt,ideavt_presvt,iiag_be,iiag_edu,iiag_gov,iiag_hd,iiag_he,iiag_inf,iiag_srol,ipi_tradeopen,ipu_l_sw,ipu_u_sw,lis_gini,lp_lat_abst,lp_legor,mad_gdppc,mad_gdppc1900,nelda_mbbe,nelda_mtop,nelda_oa,nelda_rpae,nunn_desert,nunn_dist_coast,nunn_tropical,ohi_ohi,p_durable,p_polity2,pei_eir,pei_peii,prp_prp,pwt_hci,pwt_pop,qs_closed,qs_impar,qs_proff,ross_gas_value_2014,ross_oil_value_2014,rsf_pfi,sgi_ec,sgi_ecbg,sgi_ecec,sgi_eclm,sgi_ectx,sgi_en,sgi_enen,sgi_enge,sgi_qd,sgi_qdep,sgi_so,sgi_soed,sgi_sofa,sgi_sogi,sgi_sohe,sgi_soin,sgi_sope,sgi_sosi,sgi_sosl,ti_cpi,top_top10_income_share,top_top1_income_share,undp_hdi,van_index,vdem_corr,vdem_delibdem,vdem_egaldem,vdem_gender,vdem_libdem,vdem_mecorrpt,vdem_partipdem,vdem_polyarchy,voh_gti,wbgi_cce,wbgi_gee,wbgi_pve,wbgi_rle,wdi_acel,wdi_acelr,wdi_acelu,wdi_afp,wdi_agedr,wdi_ane,wdi_araland,wdi_area,wdi_armexp,wdi_armimp,wdi_birth,wdi_bribfirm,wdi_broadb,wdi_busden,wdi_co2,wdi_death,wdi_debt,wdi_eduprp,wdi_eduprs,wdi_elerenew,wdi_elprodcoal,wdi_elprodgas,wdi_elprodhyd,wdi_elprodnuc,wdi_elprodoil,wdi_emp,wdi_empagr,wdi_empagrf,wdi_empagrm,wdi_empch,wdi_empind,wdi_empindf,wdi_empindm,wdi_empser,wdi_empserf,wdi_empserm,wdi_eneimp,wdi_eodb,wdi_expedu,wdi_expeduge,wdi_expedup,wdi_expedus,wdi_expedut,wdi_expmil,wdi_fdiin,wdi_fdiout,wdi_fertility,wdi_firftopm,wdi_firgifttax,wdi_forest,wdi_fossil,wdi_gdpagr,wdi_gdpcapcon2010,wdi_gdpind,wdi_gerp,wdi_gerpp,wdi_gers,wdi_gert,wdi_gini,wdi_homicides,wdi_idpdis,wdi_idpvc,wdi_idpvp,wdi_imig,wdi_infpay,wdi_internet,wdi_lfpf,wdi_lifexp,wdi_lifexpf,wdi_lifexpm,wdi_litrad,wdi_litradf,wdi_litradm,wdi_litry,wdi_migration,wdi_nerp,wdi_ners,wdi_peacekeep,wdi_pop,wdi_pop14,wdi_pop1564,wdi_pop65,wdi_popden,wdi_poprul,wdi_popurb,wdi_povgap190,wdi_refasy,wdi_refori,wdi_semp,wdi_smokf,wdi_smokm,wdi_spr,wdi_tacpsr,wdi_taxrev,wdi_tele,wdi_trade,wdi_unempfilo,wdi_unempilo,wdi_unempmilo,wdi_unempyfilo,wdi_unempyilo,wdi_unempymilo,wdi_wip,wef_ci,wef_elec,wef_gci,wef_mobile,wef_oc,wef_pr,wef_qoi,wef_wlf,who_halet,who_sanittot,whr_hap,wvs_confaf,wvs_confch,wvs_confcs,wvs_confgov,wvs_confjs,wvs_conflu,wvs_confpar,wvs_confpol,wvs_confpp,wvs_confpr,wvs_conftv,wvs_demimp,wvs_democ,wvs_godbel,wvs_hap,wvs_imprel,wvs_pmi12,wvs_psarmy,wvs_psdem,wvs_psexp,wvs_pssl,wvs_relacc,wvs_satfin,wvs_subh,wvs_trust,yri_yri35
4,"Afghanistan","AFG",700,4,"QoGBasCSJan21",4.5400982,1,1,63.74239,45,153,2,0,216,4,2,,3,9,4,2,3.016666650772095,3,4,4,3,4,3,2.892857074737549,2,3,3.5,3.5,2,2.5,3,1,1,3,2,2.5,2.5,.0070000002160668,1,1,1,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,30.469002,37.722542,45.384747,35.242023,.72675228,.25850001,20,25.5,,,,,,,,,,9.399999618530273,106.6207656860352,8.100000381469727,8.199999809265137,9.949999809265137,9.899999618530273,10,9.073801040649414,7.800000190734863,,,,,,,,,,,,,,,,,,5,5,4.106546878814697,.6729999780654907,,,,,3.565000057220459,0,48.90000152587891,0,0,59.90000152587891,12.60000038146973,0,8,1,4,49,,45.22999954223633,19,,,,,,,,,27.70000076293945,30.89999961853027,,.366666704416275,2,2014.745239257813,,0,1,1,0,4.355736143291409,.9224445132674083,0,,3,-1,2.6666665,,46.20584869384766,,,,2.21,2.7,,0,37.27999877929688,,,,,,,,,,,,,,,,,,,,15,.42050001,.1478,,11.29300022125244,.8960000276565552,.2630000114440918,.1889999955892563,.4699999988079071,.2290000021457672,2.836999893188477,.1439999938011169,.3689999878406525,9.3909998,-1.5173608,-1.3346105,-2.8006091,-1.5696923,97.69999694824219,97.09197235107422,99.5,3.246909141540527,86.00075531005859,,11.83867931365967,652860,,252000000,33.21099853515625,46.79999923706055,.0463134981691837,.1548622697591782,.2451014220714569,6.574999809265137,,4.799270153045654,3.716010093688965,86.05010986328125,,,,,,2.619999885559082,43.98899841308594,66.21800231933594,38.35800170898438,,18.02599906921387,24.27899932861328,16.4419994354248,37.98500061035156,9.503999710083008,45.20000076293945,,173,4.0588698387146,15.66137981414795,44.19060134887695,22.25369071960449,15.95378971099854,.945226788520813,.2731004059314728,.059675507247448,4.632999897003174,4.699999809265137,34,2.067824602127075,,26.42019844055176,571.440673828125,10.0518741607666,102.1757888793945,,53.6431999206543,9.686420440673828,,6.678401470184326,27000,474000,1286000,1.175546884536743,39.29999923706055,13.5,20.89705848693848,64.12999725341797,65.65599822998047,62.70100021362305,43.01971817016602,29.80521011352539,55.47544860839844,65.42054748535156,-314602,,48.44287872314453,14,36296400,43.68252563476563,53.76322174072266,2.554251432418823,55.59599304199219,74.75,25.25,,75927,2624265,82.44999694824219,,,2.5,2,9.89845085144043,.3272219896316528,,14.09000015258789,11.18400001525879,10.41600036621094,21.30299949645996,17.49900054931641,16.29700088500977,27.71084403991699,,,,,,,,,52.95999908447266,,2.661718130111694,,,,,,,,,,,,,,,,,,,,,,,,,,
8,"Albania","ALB",339,8,"QoGBasCSJan21",,1,7,52.931854,145,73,0,1,19,9,5,8,8,3,7.5,8,7.050000190734863,6,6,6,7,7,5,6.607142925262451,10,6,7.5,7,6,5.25,7,6,6,4,7,5,6.5,1,2,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.972511,67.002243,63.260815,68.773407,2.0078073,.65189999,44.5,49,,,,,,,,,,7,60.07930755615234,7.5,4.5,3.835693597793579,3.299999952316284,4.84361457824707,6,3.299999952316284,8.165389060974121,7.699999809265137,25,.4000000059604645,.6200000047683716,.3799999952316284,.5600000023841858,.4199999868869781,.550000011920929,,.3600000143051147,.3600000143051147,.2700000107288361,.4300000071525574,.5699999928474426,.4699999988079071,.5199999809265137,2,,31.78223609924316,.1870000064373016,3.511840105056763,2,9,25,1.832000017166138,0,64.40000152587891,70,70,50.70000076293945,54,0,1,100,100,50,.44444445,46.7599983215332,,,,,,,,,9.756382942199707,22.89999961853027,,,.4555555880069733,3,10702.1201171875,1092,,,,,0,.0478929296146633,0,59.61000061035156,20,9,6.3281736,50.097183,48.91881942749023,2.9511843,2.884169101715088,5.5999999,3.6849999,4.25,4971190.5,740679872,29.48999977111816,,,,,,,,,,,,,,,,,,,,38,.33899999,.089199997,.7900000214576721,27.29759979248047,.8019999861717224,.2870000004768372,.4000000059604645,.8679999709129333,.4600000083446503,2.194999933242798,.3459999859333038,.5630000233650208,1.008,-.41831511,.083774075,.37836871,-.40174302,100,100,100,.6834392547607422,45.68209838867188,24.54804992675781,22.63868522644043,27400,,4000000,11.93400001525879,36.09999847412109,10.52680015563965,1.513372421264648,1.577162623405457,7.714000225067139,80.73557281494141,7.39093017578125,8.793780326843262,100,0,0,100,0,0,2.444999933242798,38.20399856567383,42.54199981689453,35.0620002746582,,19.35199928283691,15.13199996948242,22.4069995880127,42.44400024414063,42.32500076293945,42.53099822998047,13.79797077178955,82,3.611720085144043,12.39080047607422,57.60766983032227,21.5625,18.85009002685547,1.108696341514587,7.855467796325684,-.8155041337013245,1.638000011444092,18.10000038146973,34.59999847412109,28.12189674377441,61.42180252075195,19.02214241027832,4864.310546875,20.35836029052734,107.0466003417969,83.82008361816406,95.26589202880859,57.37525939941406,33.20000076293945,2.010977745056152,3500,,,1.989036440849304,31.60000038146973,71.84700012207031,41.42940521240234,78.33300018310547,80.14800262451172,76.60099792480469,98.14115142822266,97.76112365722656,98.51361846923828,99.33000183105469,-69998,95.53946685791016,86.67259979248047,,2873457,18.02831268310547,68.64261627197266,13.32907295227051,104.8706970214844,40.61700057983398,59.38299942016602,.2000000029802322,124,12168,57.19300079345703,7.900000095367432,50.5,,,18.88748550415039,8.554280281066895,78.19427490234375,12.5629997253418,13.75,14.59000015258789,27.12100028991699,31.40999984741211,33.98199844360352,27.85714340209961,31.72879409790039,93.15761566162109,58.10159683227539,94.177001953125,3.781720399856567,46.59561538696289,34.53627777099609,.797844409942627,68.12999725341797,40,4.639548301696777,,,,,,,,,,,,,,,,,,,,,,,,,,26.869801
12,"Algeria","DZA",615,12,"QoGBasCSJan21",4.3592696,1,6,55.245445,167,255,2,0,54,5,5,,2,6,6.5,5,4.75,5,6,6,5,6,4,5.214285850524902,8,3,4.5,4.5,4,4.25,2.5,5,5,4,6,4.5,5.5,.2360000014305115,2,2,1,2,98,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,37.888042,56.2393,79.860664,50.969212,2.4073162,.42269999,50.400002,44.799999,,,,,,,,,,4.599999904632568,75.78504943847656,6.046345710754395,6.300000190734863,5.699999809265137,7.099999904632568,6.900000095367432,7.199999809265137,6.300000190734863,2.607653617858887,4.980000019073486,.119999997317791,.239999994635582,,.3700000047683716,.2800000011920929,.3899999856948853,.3899999856948853,.5099999904632568,.3100000023841858,.25,.1700000017881393,.4000000059604645,.5,,,3,2,,.4339999854564667,,,,,2.26200008392334,0,46.5,30,35,49.5,38.20000076293945,6,3,1,4,3,.44444445,37.09000015258789,39.88000106811523,38.099998,75,54.200001,70.099998,77.300003,73.400002,51,7.323719024658203,31.60000038146973,7,,.3111110925674438,2,14267.23046875,,1,1,1,1,23.27713605377173,.7522285126240592,0,56.25,13,2,3.9583333,44.132652,48.28210067749023,2.3027995,41.38919067382813,,2.4820001,2.4666667,12384945152,51288494080,43.13000106811523,,,,,,,,,,,,,,,,,,,,33,.37290001,.097000003,.7450000047683716,10.41234970092773,.7360000014305115,.1959999948740005,.2649999856948853,.7979999780654907,.136000007390976,2.585999965667725,.1019999980926514,.3059999942779541,3.763,-.60174233,-.58915931,-.91566879,-.86393833,100,100,100,2.630337238311768,55.80400085449219,.0301060359925032,3.108735799789429,2381740,0,962000000,24.84600067138672,,7.756289958953857,.3721073567867279,3.699156045913696,4.717000007629395,,1.205899953842163,,.3226838111877441,0,98.35751342773438,.2107619345188141,0,1.319805860519409,4.61899995803833,10.15999984741211,3.841000080108643,11.35999965667725,,30.99099922180176,24.36000061035156,32.25,58.8489990234375,71.79900360107422,56.38899993896484,-177.1243591308594,157,,,,,,6.01425313949585,.7057727575302124,-.0019838942680508,3.045000076293945,,,.8244392871856689,99.97792053222656,11.75588512420654,4792.38720703125,37.4509391784668,111.7644805908203,,,47.64683151245117,,1.36427640914917,19,2800,2500,.6110720038414001,,47.69110107421875,17.80693435668945,76.49900054931641,77.73500061035156,75.30699920654297,81.4078369140625,75.32296752929688,87.42295837402344,97.42652130126953,-50002,97.58830261230469,,,41389200,29.63958930969238,64.18320465087891,6.177205085754395,17.37771415710449,27.94799995422363,72.052001953125,,94248,4021,31.73100090026855,1.399999976158142,36.29999923706055,,,,9.908340454101563,55.32133102416992,21.11400032043457,11.99600028991699,10.02099990844727,45.27700042724609,29.63999938964844,26.55500030517578,25.75757598876953,29.89671325683594,93.60361480712891,53.75071334838867,121.9324798583984,4.776766777038574,39.58807754516602,39.28723526000977,.2113766223192215,65.52999877929688,18,5.248912334442139,2.7573073,3.0847456,2.257971,2.2980952,2.4784644,2.115016,1.9791231,2.6745822,1.8700508,2.1863637,2.4049733,8.1176996,5.7878227,1,2.9444444,3.8818107,1.9764936,1.8367347,3.4462416,2.1836517,1.8418849,3.7106164,5.9881253,3.8055789,.17928633,
20,"Andorra","AND",232,20,"QoGBasCSJan21",,1,2,19.972071,15,,0,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0070000002160668,2,2,1,1,98,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.053127,22.001259,88.505592,,.6857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.539283990859985,3,12,9,,,,,,,,0,5,,,,,68.33000183105469,,,,,,,,,,32.09999847412109,,,.4699999988079071,2,,,0,1,1,0,0,.134176601589367,0,,,,,,,,,,,,,,22.20999908447266,,,,,,,,,,,,,,,,,,,,,,,.8629999756813049,12.97799968719482,,,,,,,,,,1.2422284,1.9372821,1.4215722,1.6013302,100,100,100,,,,1.659574389457703,470,,,7.199999809265137,,44.52410125732422,,6.072370052337646,4.400000095367432,,2.556879997253418,2.827250003814697,86.11669921875,,,,,,,,,,,,,,,,,,,3.217089891433716,18.95693969726563,22.04793930053711,24.76437950134277,5.675149917602539,,,,,,,34.04255294799805,,,44430.7421875,,,,,,,0,,,,59.71364974975586,,91.56749725341797,,,,,,,,,,,,,77001,,,,163.8319091796875,11.85000038146973,88.15000152587891,,,5,,29.5,38.09999847412109,,,,49.8838005065918,,,,,,,,32.14285659790039,,,,,,,,,,100,,,2.002002,2.5065064,2.441767,2.5771947,1.8827727,2.2360122,2.8829999,1.9574037,2.2449999,2.2077923,9.1126623,6.6112223,.64099997,3.2898407,2.0349302,2.4420946,1.3360488,3.6813626,2.6357214,1.8304914,1.751004,6.561316,4.0896416,.25574425,120.76
24,"Angola","AGO",540,24,"QoGBasCSJan21",5.6347895,1,8,70.700119,187,201,0,0,41,3,2,,2,4,6,4,4.199999809265137,4,4,4,3,4,3,3.678571462631226,8,3,3,4,5,3,2.5,2,2,3,2,3,3,.0070000002160668,2,1,1,1,96,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,37.869904,41.175251,51.400791,34.255035,1.0145468,.33759999,20.4,29.700001,,,,,,,,,,5.099999904632568,89.44029235839844,6.900000095367432,7,8.800000190734863,6.800000190734863,6.800000190734863,8.54029655456543,9.600000381469727,2.963786840438843,4.860000133514404,,,,,,,,,,,,,,,,3,3,,.5389999747276306,,,,,2.085000038146973,0,48.5,40,30,40.40000152587891,36.40000152587891,7,4,1,4,25,.31944445,76.12999725341797,,25.6,34,37.200001,41.900002,56.099998,33.799999,38.799999,6.752350330352783,38.20000076293945,,,.1366667002439499,2,8146.435546875,,,,,,.425228661821526,.4283643759996893,44.34624572755408,56.88000106811523,20,-2,4.25,35.459183,46.94287872314453,1.4673212,29.8167667388916,,,,130493752,62904848384,38.34999847412109,,,,,,,,,,,,,,,,,,,,19,.56819999,.24770001,.5820000171661377,9.413800239562988,.7620000243186951,.1340000033378601,.1260000020265579,.7379999756813049,.1689999997615814,1.052999973297119,.0869999974966049,.3160000145435333,4.473,-1.4125059,-1.0253128,-.33162206,-1.1042604,41.96289443969727,3.815070390701294,71.88645935058594,.9536352157592773,96.82022857666016,2.548840045928955,3.930376291275024,1246700,,108000000,41.28099822998047,,.3250490128993988,,1.202860593795776,8.432000160217285,,14.11855983734131,21.4677906036377,53.1749267578125,0,0,53.1749267578125,0,46.8250732421875,4.218999862670898,50.55799865722656,56.98899841308594,44.13600158691406,,8.371000289916992,1.133999943733215,15.59799957275391,41.07099914550781,41.87799835205078,40.26599884033203,-540.9974975585938,177,,,,,,2.421112775802612,-6.057209014892578,1.107077240943909,5.599999904632568,,,46.30720901489258,48.30559158325195,10.01699638366699,3409.930419921875,42.16795349121094,113.4779586791992,39.61101913452148,50.67147827148438,9.336259841918945,51.29999923706055,,14000,,,.4270046651363373,,14.3390998840332,50.15490341186523,60.37900161743164,63.25199890136719,57.67699813842773,66.03011322021484,53.40721130371094,79.97415161132813,77.43112945556641,32066,,,,29816748,46.95301818847656,50.80778884887695,2.239196538925171,23.91653823852539,35.1609992980957,64.83899688720703,23.89999961853027,41119,8292,70.62599945068359,,,,,9.223777770996094,.5401989817619324,52.25682067871094,7.467000007629395,7.11899995803833,6.769000053405762,16.37299919128418,16.62599945068359,16.90099906921387,30.45454597473145,16.78175926208496,63.56568908691406,37.05578994750977,43.13051986694336,4.056840896606445,27.65451049804688,31.64800453186035,.3997340202331543,55.79000091552734,,3.794837951660156,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"Antigua and Barbuda","ATG",58,28,"QoGBasCSJan21",,1,3,27.144474,66,,,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0070000002160668,2,2,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.852829,58.045731,33.586086,81.945343,4.3310661,.59060001,55.5,48.5,,,,,,,,,,5.800000190734863,55.61104202270508,6.699999809265137,4.411040782928467,3.799999952316284,3.200000047683716,5.699999809265137,5.099999904632568,4.199999809265137,,,,,,,,,,,,,,,,,,,,,,2.02167010307312,1,1,1,,,,,,,,5,10,100,100,,,90.26999664306641,,,,,,,,,,11.10000038146973,29.39999961853027,,,,,,0,1,1,0,0,.0013240231462322,100,79.55000305175781,,,5.5,,,,.0954260006546974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.7680000066757202,20.57920074462891,,,,,,,,,,.24208468,.0098630413,.74787146,.44328257,100,100,100,,44.52353668212891,,9.090909004211426,440,,,15.52999973297119,,9.431389808654785,3.892288208007813,5.89655876159668,6.315999984741211,,49.87934875488281,18.16558074951172,0,,,,,,,,,,,,,,,,,,113,,,,,,,10.69052886962891,-.1593423932790756,1.998999953269958,,,22.27272796630859,,1.793598651885986,14220.501953125,19.2206974029541,103.6689605712891,72.65406036376953,109.2086868286133,,,,1400,,,30.58550643920898,,76,,76.75199890136719,77.87100219726563,75.57099914550781,98.94999694824219,99.41999816894531,98.40000152587891,,0,94.19429016113281,87.74031829833984,,95426,22.23188591003418,69.19287872314453,8.575230598449707,216.8772735595703,75.28700256347656,24.71299934387207,,5,99,,,,,,,25.15040016174316,133.5851287841797,,,,,,,11.11111068725586,,,,,,,,,66.98000335693359,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,"Azerbaijan","AZE",373,31,"QoGBasCSJan21",,1,14,47.398396,100,251,0,0,25,3,2,,2,4,6,3,3.433333396911621,6,5,5,2,2,3,4.821428775787354,5,2,2.25,4.5,2,3,2,4,4,2,5,4.5,5.5,1,2,2,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,70.973282,64.457443,64.769974,57.121647,2.0805047,.65740001,32.700001,46.5,,,,,,,,,,6.5,74.63031768798828,4,8.600000381469727,5.099999904632568,7.400000095367432,6.099999904632568,8.830320358276367,5.599999904632568,7.158868312835693,6.230000019073486,15,.25,.4300000071525574,.1000000014901161,.1599999964237213,.1400000005960464,.119999997317791,,.0900000035762787,.2099999934434891,.0799999982118607,.1800000071525574,.3300000131130219,.3799999952316284,.3799999952316284,3,3,19.75779914855957,.3190000057220459,,,,,2.509999990463257,0,63.59999847412109,50,55,75,50.5,0,1,1,4,34,.3611111,55.54000091552734,74.23999786376953,,,,,,,,9.295231819152832,16.79999923706055,,,,,16522.306640625,,1,1,1,0,0,.583659516329386,0,,22,-7,2.5476191,35.912697,50.18973922729492,,9.845319747924805,4.5238094,3.3203809,3.3571429,3183736832,30553513984,59.72999954223633,,,,,,,,,,,,,,,,,,,,31,.34060001,.1107,.7540000081062317,9.979000091552734,.9589999914169312,.0689999982714653,.1150000020861626,.5450000166893005,.0689999982714653,.765999972820282,.0769999995827675,.2070000022649765,.95700002,-.8853575,-.16825087,-.74782026,-.55567116,100,100,100,1.628968000411987,41.39742279052734,.5720462799072266,24.18047714233398,82670,,275000000,14.60000038146973,12.10000038146973,18.33580017089844,1.586733818054199,3.855347156524658,5.800000190734863,,.5999400019645691,12.89056968688965,7.039857387542725,0,86.08230590820313,6.630751609802246,0,6.509235382080078,13.16399955749512,36.34999847412109,42.18099975585938,30.91200065612793,,14.36999988555908,5.980000019073486,22.19400024414063,49.27999877929688,51.8390007019043,46.89400100708008,-310.3847045898438,34,2.473819971084595,6.950399875640869,,,16.40216064453125,3.821455955505371,7.016879558563232,6.275163650512695,1.75,16.5,9.699999809265137,14.0996732711792,98.36598968505859,5.607368946075439,5764.6923828125,49.70172500610352,103.2940979003906,35.97999954223633,94.48007965087891,27.06740951538086,,2.041579961776733,390,,393000,2.709061622619629,5.800000190734863,79,48.72880935668945,72.69300079345703,75.21499633789063,70.12799835205078,99.79122924804688,99.72199249267578,99.86374664306641,99.93804931640625,6002,93.74749755859375,88.53256225585938,,9854033,23.28766441345215,70.72264862060547,5.989688396453857,119.1972045898438,44.65700149536133,55.34299850463867,,1120,10893,68.37599945068359,.2000000029802322,39,,,13.1640453338623,17.14850044250488,90.40231323242188,5.927000045776367,5,4.11899995803833,15.65200042724609,13.37899971008301,11.35299968719482,16.79999923706055,35.95318603515625,95.99197387695313,60.04414749145508,103.9214172363281,5.774840354919434,58.17298126220703,59.794921875,.7008140683174133,64.87999725341797,,5.152279376983643,,,,,,,,,,,,,,,,,,,,,,,,,,10.6766
32,"Argentina","ARG",160,32,"QoGBasCSJan21",4.232656,1,3,60.90435,319,95,0,1,33,10,6,9,8,4,7,7,8,7,5,5,9,9,7,6.535714149475098,8,7,9,7.5,7,7,7.5,7,7,7,6,6,6.5,.2720000147819519,2,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,.41977078,,3,46.31424,69.969521,91.058662,72.53569,3.3650503,.7335,60.200001,52.200001,,,,,,,,,,4.311253547668457,46.06992340087891,2.838862419128418,3.799999952316284,3.5,2.219806432723999,4.599999904632568,4.5,5.099999904632568,6.734873294830322,5.980000019073486,.1299999952316284,.4799999892711639,.7099999785423279,.3775856494903564,.3867051899433136,.3637679815292358,.4593603014945984,.4099999964237213,.4020973443984985,.4595509171485901,.1815924346446991,.2844836413860321,.6499999761581421,.5099999904632568,.6000000238418579,2,2,,.3319999873638153,4.652133941650391,2,9,25,1.955000042915344,0,50.40000152587891,50,50,46.09999847412109,32.40000152587891,2,2,100,100,50,.47222224,76.73999786376953,81.30999755859375,,,,,,,,8.151339530944824,38.90000152587891,41.70000076293945,,.3777778148651123,2,19200.90625,4583,0,1,1,0,0,.3523024037673626,0,68.34999847412109,34,9,7.9209657,60.204082,48.28268814086914,3.0354388,43.93714141845703,,3.4312778,2.3333333,6006751744,19219369984,26.04999923706055,,,,,,,,,,,,,,,,,,,,39,.3953,.1435,.8429999947547913,38.51333999633789,.5490000247955322,.5860000252723694,.5669999718666077,.8920000195503235,.5960000157356262,2.963000059127808,.4830000102519989,.7450000047683716,1.6799999,-.25595015,.14954197,.16943635,-.24561092,100,100,99.98709106445313,.5240758657455444,56.04635620117188,5.501503467559814,14.32387256622314,2736690,,43000000,17.20499992370605,9.300000190734863,17.85000038146973,.2199786603450775,4.619085311889648,7.616000175476074,,26.65361022949219,26.83040046691895,28.14006996154785,2.02956748008728,49.48226165771484,26.24157524108887,4.166727066040039,15.42319488525391,3.834000110626221,.0590000003576279,.0149999996647239,.090999998152256,,22.43600082397461,9.166000366210938,31.97800064086914,77.50399780273438,90.81900024414063,67.93099975585938,13.0293607711792,126,5.462230205535889,13.26391983032227,29.59457969665527,39.53939819335938,22.0803394317627,.8561379313468933,1.789364337921143,.1795492172241211,2.275000095367432,8,6,9.798405647277832,87.72240447998047,5.231622219085693,10419.455078125,21.78212356567383,109.7414627075195,76.08473205566406,108.7335968017578,89.95851898193359,41.20000076293945,5.209715366363525,27000,,,4.805292129516602,6.800000190734863,74.29489898681641,42.34218978881836,76.37200164794922,79.72599792480469,72.92400360107422,99.00386810302734,99.06204223632813,98.93773651123047,99.50552368164063,24000,99.18399810791016,90.79605102539063,,44044812,24.92677116394043,64.08351898193359,10.98970699310303,16.09419059753418,8.25100040435791,91.74900054931641,.300000011920929,3332,121,25.34000015258789,15.39999961853027,28.20000076293945,,,8.39608097076416,22.17799949645996,25.28960037231445,9.46399974822998,8.347000122070313,7.526999950408936,27.25200080871582,23.0319995880127,20.29800033569336,38.13229751586914,40.46643829345703,95.02962493896484,57.48611068725586,132.0931549072266,4.059499740600586,45.20197677612305,47.21533203125,.73512202501297,68.37000274658203,,6.039330005645752,2.2100618,2.6653817,1.860026,2.0317881,1.8425403,1.7885389,1.8790731,2.0917387,1.699247,2.108166,2.1381154,8.816411,6.9792185,.93394798,3.1845889,2.7241151,1.8576858,1.606765,3.5375638,2.6406152,2.688117,2.0312109,5.8023686,3.7973902,.2010431,16.296801
