"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"AZE","Azerbaijan",2359.21640181535,2409.19330605464,2567.98740352519,2829.5950940253,3055.92530702127,3442.63193225276,3836.59959060144,4233.44006351165,4716.3776118856,5245.42525100261,6850.8130192909,9387.1093489161,11957.3911716597,13200.9407059748,14248.8924609666,14926.6376401599,14804.5744507911,15957.718850285,17188.9455056612,17443.8782563093,14938.4011276715,14371.0227410092,14121.4069355591,14555.7967348653,15041.2572872965
"BHS","Bahamas",22083.251819061,23124.2459623412,23725.7653165174,24844.2648472298,26685.4272481873,28033.6844657628,28956.9495224663,29715.460962106,29362.6140772571,29869.3684009328,31260.7733458073,32401.588491035,33117.4705371396,32373.4588434814,30728.5238352345,31090.1140862815,31522.6050264014,32216.4319722829,31872.4900005633,33154.0049145014,33423.7087414326,34154.2584603014,36297.3070225153,37921.3111566006,38742.5457547658
"BHR","Bahrain",37059.5152229699,38272.7883650202,39039.63475014,40104.8450975456,40910.6531106469,42181.842575706,42094.8831532141,41932.2413139236,42860.4822229522,44185.4450311188,45400.4952818813,46200.8768896083,47533.0885815341,47847.7869513782,46498.8041660429,46873.0988793635,47377.5724439003,50675.582035476,51494.4117178119,51101.9005266201,45575.8500160498,44769.0337127306,47709.8738136618,47353.1183775409,47002.5493359525
"BGD","Bangladesh",1073.10439379196,1118.10107823243,1163.61734470825,1212.1882541056,1261.34465842112,1331.5485120908,1403.12629396308,1453.2621585652,1523.79742154496,1620.42501764464,1753.87460805199,1901.71652523808,2065.15484568738,2206.51032487304,2309.56360575548,2439.06967674104,2620.82248355375,2937.58845156683,3143.51835686654,3367.99552513598,3555.50551000354,3849.11143113288,4161.08971339052,4549.61764626729,4964.09138891893
"BRB","Barbados",10084.8913605393,10634.1716682714,11282.2311465317,11784.1165620115,11944.8123587189,12704.9357003097,12630.6649260276,12887.7319472812,13368.4473972072,13873.845692955,14815.9564414089,16098.0945007386,16820.4136356213,17190.9462185691,16374.6898274304,16127.8113836773,16304.3824246065,15310.0059950864,15334.720366479,15175.4956415237,15510.824290378,15952.0703078728,15788.8205162215,16056.6892690523,16330.8876795581
"BLR","Belarus",3854.03197576776,4047.99073070163,4606.71959093066,5073.96192858346,5344.65821344333,5808.35742604515,6248.21138190261,6709.84550302815,7367.1937790108,8489.48408708654,9642.42979293825,10994.7667382997,12317.4565013878,13885.7467207581,14050.8803096121,15349.2281344273,16543.0437300092,18071.5055962673,18948.4684736964,18955.907025082,18041.2425036167,17725.7521791512,18280.1989190642,19345.2801947979,19997.0577636148
"BEL","Belgium",22392.2723214818,22688.7855304243,23724.0102296344,24367.9239656861,25440.8411888638,27796.6460731837,28800.5170490185,30282.2886450283,30901.0031866127,32036.5012287535,33177.8909458158,35212.0235620337,36746.5513746828,37883.3319417819,37777.3278274072,39870.4948741712,40942.372710454,42290.7620520019,43671.11959259,44929.685593416,46200.904454307,48597.3999826201,50596.6427973359,54330.2871936942,56348.5136836421
"BLZ","Belize",4563.86987352541,4565.46301549608,4638.59388450423,4682.42021500796,4978.2383456905,5558.48644917286,5766.02023058147,5963.24621155309,6467.24100097829,6781.13340985142,6945.57375875207,7306.76196551107,7347.2419522451,7554.36672024743,7438.78218131445,7563.65016475826,7684.81762197575,7272.87001468807,7226.99483075387,7170.52946398798,7244.39107837677,7179.46231905401,7108.86670023719,7291.73463205945,7314.63199191617
"BEN","Benin",1472.63375260683,1516.00395789462,1581.94309212057,1614.63005034065,1675.2458002797,1759.7190754288,1837.804033868,1895.00043984543,1936.88122973309,2015.63750603099,2052.52833901543,2135.26273050304,2258.49187937982,2347.92270460712,2353.63420841093,2364.11835140337,2416.32710692027,2498.49731338005,2669.68982061252,2833.41192647339,2886.83186680607,3004.80918688439,3044.51388698516,3237.77368242688,3432.78130027653
"BTN","Bhutan",2016.79681880908,2140.61105391554,2251.93569275781,2357.8219752487,2522.47416208008,2696.34645578181,2923.1309910172,3229.54552824571,3480.08971359334,3723.42675605727,4056.18381367351,4412.46978616001,5302.71029368762,5608.47775890273,5972.9234015808,6693.50614846034,7295.84280502124,7912.13336694868,7989.65543098848,8666.41956699771,9500.76818875845,10457.201800922,11142.3999477275,11624.9210323606,12355.7935697174
"BOL","Bolivia, Plurinational State of",2950.81343608815,3072.63573663703,3215.09101674969,3347.60994420504,3344.22854399819,3437.61887776643,3504.7400553462,3580.81761151236,3677.63873703052,3863.45415091144,4086.37389488737,4335.38310169564,4575.66375837663,4868.44414304778,4986.46245410146,5167.11391817954,5460.25545403167,5921.64947773198,6624.80529343012,7056.82836431613,7133.87445757502,7499.77885938035,8423.69680584065,8866.37883394526,9110.55582043167
"BIH","Bosnia and Herzegovina",1208.59203643049,2365.4663521747,3258.30019358314,3810.75635829185,4226.68486300024,4549.32962366462,4751.16113277489,5136.52706168551,5373.58091991907,6201.10791309344,6479.66442821194,7404.11097475502,8186.58006105243,9028.80183779426,9035.28116803125,9355.44237531214,9976.45426287902,10304.0791254154,11016.5386621544,11433.2224926214,12010.715867216,13072.11678878,13797.790217834,15387.584281639,16288.8302196838
"BWA","Botswana",7022.20703359701,7388.84233857775,7953.38103003007,7897.10569668149,8597.67488298639,8784.18873131477,8830.92115572165,9347.82410442604,9790.96333528038,10144.5408583407,10733.219515945,11742.5198309264,12780.6318671403,13552.6121474,12366.5350295328,13352.2946534712,14252.7130521564,13590.5155297994,14707.7019221216,16300.8685335942,15547.1643247545,17260.3047104121,17253.2806291006,18063.7639328552,18552.7532590413
"BRA","Brazil",8090.89000007492,8288.17894959802,8582.06774052655,8575.87350838909,8611.90022976481,9060.78639967067,9260.76595890702,9568.06384765569,9733.77081639542,10445.3445105993,10988.9586843713,11642.4439466158,12549.9279809866,13312.7634156653,13269.1185719948,14299.5516971693,15040.0581828206,15046.2898798158,15588.7262064568,15718.5656477083,14744.1129133865,14256.1632471211,14519.8491302518,14951.8109956354,15299.9872589341
"BRN","Brunei Darussalam",64188.1187523425,65587.4117416245,64190.9861773336,63097.4617232063,64533.3059370697,66439.3361395962,68350.5334081103,70716.7593744497,72755.7329954631,73808.52672627,75213.7551158633,79772.6751005378,81013.4222035185,80036.1131605002,78297.7071865704,80277.5456882089,83935.012512764,88247.7277411733,83787.0606229269,81373.0180738329,62541.680359491,56296.0197678199,60995.6811141379,61859.9779118091,64847.6517376043
