"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"AFG","Afghanistan",0.586266447368421,0.586266447368421,0.586266447368421,0.586266447368421,0.586266447368421,0.586266447368421,0.586266447368421,0.586266447368421,0.586266447368421,0.586266447368421,0.423464912280702,0.353426535087719,0.349972587719298,0.340871710526316,0.332785087719298,0.324232456140351,0.29421600877193,0.292351973684211,0.296025219298246,0.3171875,0.316118421052632,0.367516447368421,0.348547149122807,0.324643640350877,0.336251090750436
"ALB","Albania",0.469901315789474,0.469901315789474,0.469901315789474,0.469901315789474,0.469901315789474,0.469901315789474,0.469901315789474,0.469901315789474,0.469901315789474,0.469901315789474,0.454495614035088,0.398327850877193,0.393503289473684,0.396271929824561,0.425356359649123,0.411896929824561,0.412719298245614,0.418503289473684,0.430866228070175,0.456195175438597,0.478207236842105,0.46030701754386,0.464199561403509,0.471683114035088,0.457378926701571
"DZA","Algeria",0.489309210526316,0.489309210526316,0.489309210526316,0.489309210526316,0.489309210526316,0.489309210526316,0.489309210526316,0.489309210526316,0.489309210526316,0.489309210526316,0.45844298245614,0.390241228070175,0.389912280701754,0.395696271929825,0.391529605263158,0.367242324561403,0.35625,0.35249451754386,0.361759868421053,0.3703125,0.374890350877193,0.388048245614035,0.425575657894737,0.421381578947368,0.428310427574171
"AND","Andorra",,,,,,,,,,,,,,,,,,,,,,,,,
"AGO","Angola",0.380733082706767,0.380733082706767,0.380733082706767,0.380733082706767,0.380733082706767,0.380733082706767,0.380733082706767,0.380733082706767,0.380733082706767,0.380733082706767,0.341322055137845,0.254072681704261,0.259273182957393,0.257456140350877,0.270614035087719,0.226660401002506,0.226785714285714,0.249342105263158,0.270614035087719,0.273558897243108,0.265413533834586,0.335244360902256,0.345958646616541,0.349091478696742,0.349663425579656
"ATG","Antigua and Barbuda",0.586266447368421,0.586266447368421,0.586266447368421,0.586266447368421,0.586266447368421,0.586266447368421,0.586266447368421,0.586266447368421,0.586266447368421,0.586266447368421,0.64015899122807,0.534950657894737,0.540186403508772,0.539802631578947,0.528782894736842,0.556770833333333,0.542516447368421,0.53500548245614,0.518667763157895,0.53859649122807,0.531606359649123,0.521546052631579,0.50202850877193,0.518366228070175,0.510825698080279
"ARG","Argentina",0.467023026315789,0.467023026315789,0.467023026315789,0.467023026315789,0.467023026315789,0.467023026315789,0.467023026315789,0.467023026315789,0.467023026315789,0.467023026315789,0.471792763157895,0.404413377192982,0.427823464912281,0.426151315789474,0.425,0.412664473684211,0.394736842105263,0.391228070175439,0.366008771929825,0.367214912280702,0.357785087719298,0.374862938596491,0.381770833333333,0.378125,0.389343368237347
"ARM","Armenia",0.524835526315789,0.524835526315789,0.524835526315789,0.524835526315789,0.524835526315789,0.524835526315789,0.524835526315789,0.524835526315789,0.524835526315789,0.524835526315789,0.558333333333333,0.507072368421053,0.521600877192982,0.530427631578947,0.519873903508772,0.521984649122807,0.525356359649123,0.533497807017544,0.574616228070175,0.624287280701754,0.643777412280702,0.659073464912281,0.656167763157895,0.657675438596491,0.680491928446771
"AUS","Australia",0.563733552631579,0.563733552631579,0.563733552631579,0.563733552631579,0.563733552631579,0.563733552631579,0.563733552631579,0.563733552631579,0.563733552631579,0.563733552631579,0.58421052631579,0.669024122807018,0.684923245614035,0.691008771929825,0.684813596491228,0.707483552631579,0.707264254385965,0.707319078947368,0.71984649122807,0.757291666666667,0.748218201754386,0.727439692982456,0.71781798245614,0.72250548245614,0.71591404886562
"AUT","Austria",0.524671052631579,0.524671052631579,0.524671052631579,0.524671052631579,0.524671052631579,0.524671052631579,0.524671052631579,0.524671052631579,0.524671052631579,0.524671052631579,0.543667763157895,0.612911184210526,0.62077850877193,0.619654605263158,0.598026315789474,0.60827850877193,0.611842105263158,0.609868421052632,0.641282894736842,0.677275219298246,0.676781798245614,0.641584429824561,0.639501096491228,0.632922149122807,0.625463568935428
