"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"AFG","Afghanistan",17.3695294018036,17.3695294018036,17.3695294018036,17.3695294018036,17.3695294018036,17.3695294018036,17.3695294018036,17.3695294018036,17.3695294018036,17.3695294018036,17.3695294018036,17.3695294018036,17.3695294018036,17.3695294018036,18.2936161520611,13.6918476055713,14.0292713208405,4.27602338186878,7.54684014524629,9.51326057195841,19.2271235944006,23.5599980058157,28.7965275497328,34.0330570936499,34.0330570936499
"ALB","Albania",34.2713500402147,34.2713500402147,27.1806727179409,26.9408204433479,27.3598044929082,21.8344894406933,19.3800309935046,20.1725298479794,19.6256029620736,19.264186578718,16.2430261779039,19.966386211139,16.4344910051271,16.4325485665371,17.0873902427217,17.946651912862,16.6310044125481,17.3068860989059,17.7209865684087,10.3265556378275,14.4973567496162,14.149751060874,14.8580982799484,14.0435870571852,14.0435870571852
"DZA","Algeria",29.4540833514883,31.2561923243426,31.8243452268566,29.8747446468185,27.4232267527177,28.1684762632487,26.1361517616116,25.0833473331531,22.4214520152419,21.9133994784244,19.3275354088753,19.205724479411,19.8343280579407,21.4250115149248,16.3388370781314,16.3010010032803,22.7921075452011,19.8492923235385,19.0622431097707,20.103368598577,19.315015417874,19.0281663816491,20.2300420068586,20.2300420068586,20.2300420068586
"AND","Andorra",29.6743285169743,29.0834921549592,30.3978806021849,22.9812748983497,21.0374266731269,19.9249060942022,20.085335631578,19.3467105857586,18.8800094522871,18.1626894188418,18.4669988324986,18.7713082461553,17.9481853102275,20.1521917279259,21.6648032780264,22.0346594393789,22.3874912939134,23.4655356522485,23.7800769792589,23.2800068450214,23.5068469243958,23.4667141960661,22.8305102187583,22.1232265784306,22.1232265784306
"AGO","Angola",16.0130415533247,16.0130415533247,16.0130415533247,16.0130415533247,16.0130415533247,16.0130415533247,16.0130415533247,16.0130415533247,16.0130415533247,16.0130415533247,16.0130415533247,16.0130415533247,16.0130415533247,14.7582571668182,13.5034727803116,15.2317778511317,18.5961212476185,20.0679151122417,17.7540192725584,16.9800790579802,13.1856292392847,13.7148612810251,17.7351787421833,20.4364711760623,20.4364711760623
"ATG","Antigua and Barbuda",21.8279498991875,21.8279498991875,21.8279498991875,21.8279498991875,21.8279498991875,21.6749526294466,20.8574808802481,20.0400091310496,19.2225373818511,18.4050656326526,17.5875938834541,14.85297016408,20.0500975723082,18.8270561923527,17.6040148123973,21.3487825201926,23.9211734245825,37.3444164416714,35.5898917568848,22.5423497104519,27.0559375805499,22.9912679020708,23.0365483380363,27.3848169119132,26.6248902873343
"ARG","Argentina",5.46757452429963,4.92520013332918,5.32102457254496,4.93499848181451,4.91875848706901,5.0134709929318,5.72428376826837,4.6330285978847,4.20128711940575,3.30307730186729,2.83873915468007,2.58446169118103,3.70036470787913,4.54066037809979,3.77097613295672,2.62132827399884,2.39679846090052,2.49085394889715,2.28184607034632,2.42165435253748,2.64277936829368,3.62640695118077,4.17929799620689,6.86536203860505,6.48775544705604
"ARM","Armenia",31.1017832466076,31.1017832466076,31.1017832466076,28.4440674924221,25.7863517382367,24.9679862106753,24.2491289513127,19.8590686321662,17.2313800379495,20.4842436248627,17.6629597089781,15.3369431957483,17.3187557111774,17.9730550263451,19.0758042829137,17.6674631077617,19.3730939963755,18.7149613224576,19.5404411455658,18.8618666911004,19.761817568369,19.0942427479354,18.0111174374318,16.0855543270468,16.4645683583669
"AUS","Australia",4.95654793299687,4.85290173072787,4.91017735786183,4.73775638168852,4.80438445813991,4.5542072874505,4.94222006021166,4.86917660836693,5.13440054748237,4.80423147775813,4.74464612990827,4.77072459573134,5.03584941529851,4.80642381312756,5.59123715278149,5.30683569392407,5.1421956675857,5.05458499786032,5.68920966555923,6.19615515467963,6.5625588959583,7.10054991552731,6.47460614196318,6.51964350237477,7.15905197722079
"AUT","Austria",5.68360665010308,6.07173481951553,6.4831740230319,6.344442702212,6.29889914617876,5.43644783661012,5.78783074161474,6.1504972202101,6.13149329486575,5.9272701810316,6.08506410598793,5.86510964669712,6.26127690671639,6.69769322490597,7.71546450778,7.19291749689283,6.9390835454376,7.2586219270067,7.58584250317114,7.82761654075008,7.90356980662841,8.02035334197291,7.73519464773263,7.41484885448389,7.65987386397896
"AZE","Azerbaijan",39.0974399187551,39.0974399187551,22.6185429999363,16.1995458392033,19.7401969232101,18.5771024478801,16.1626226867643,14.1544898906117,11.7495189807014,11.6962720013195,10.475296023725,10.4559874724339,15.8129541911805,15.6149072031504,15.7321126595668,18.5376370741448,14.1042575239629,14.6031513704522,14.4371999753925,16.7378998531108,14.6748719339277,18.2695868084562,18.9889871418395,14.4928275369634,13.7870775689891
"BHS","Bahamas",16.2571679351256,16.2571679351256,16.2571679351256,16.4914809059998,17.9935479509732,16.719944657142,17.5129779528291,18.6443676149589,18.1313836544652,18.3604508815009,15.6491248698938,14.9067471276541,15.4046153845281,15.704643757406,18.3756010504322,17.5346645440114,15.8637021215604,15.8789486860085,16.1149601461475,16.0542645480429,19.3342401738918,20.2053244644287,18.604922093056,19.2276253995467,19.2276253995467
