"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"AFG","Afghanistan",0.272766433003711,0.272766433003711,0.272766433003711,0.272766433003711,0.272766433003711,0.272766433003711,0.272766433003711,0.272766433003711,0.272766433003711,0.272766433003711,0.272766433003711,0.272766433003711,0.272766433003711,0.272766433003711,0.287684952043785,0.213393689172966,0.218841080469739,0.0613839856249485,0.114188272827901,0.145934297287747,0.30275555937444,0.372705777129356,0.45724466450445,0.541783551879545,0.541783551879545
"ALB","Albania",0.545630569336998,0.545630569336998,0.43115819473593,0.427286003381251,0.434050110234975,0.344849050068378,0.305224106774634,0.318018261919077,0.309188637255981,0.303353906701752,0.254580088713233,0.314690265093739,0.257671109842621,0.257639750982556,0.268211559323788,0.282083537882967,0.26084363559242,0.271755115281915,0.278440381288661,0.159064187876466,0.22639788331279,0.220786113547134,0.232221718994133,0.219072194686204,0.219072194686204
"DZA","Algeria",0.467860289872596,0.496953659100455,0.506125958012291,0.474651474295548,0.435074003489876,0.447105362027767,0.414295377721821,0.397298831773018,0.354325013598614,0.346122979058288,0.304376614503379,0.302410090613716,0.312558309330563,0.338238410720541,0.256126866371166,0.255516038217954,0.360308901560934,0.312799893447184,0.300093717671156,0.316901718027762,0.304174490921278,0.299543580665984,0.318946742104553,0.318946742104553,0.318946742104553
"AND","Andorra",0.471415942730806,0.461877440513526,0.483097016565802,0.363362832113364,0.33198121480209,0.31402060727846,0.316610592588025,0.304686179856795,0.297151725170827,0.285571262001327,0.290484053771631,0.295396845541934,0.282108293153819,0.317689921932411,0.342109625173608,0.348080608075038,0.353776749414962,0.371180770499979,0.376258746971979,0.368185580879168,0.371847702473549,0.371199796991136,0.360928876922006,0.349510441962278,0.349510441962278
"AGO","Angola",0.250867201368237,0.250867201368237,0.250867201368237,0.250867201368237,0.250867201368237,0.250867201368237,0.250867201368237,0.250867201368237,0.250867201368237,0.250867201368237,0.250867201368237,0.250867201368237,0.250867201368237,0.230609877306326,0.210352553244414,0.238254427282647,0.292568614780573,0.316329354544807,0.278973663500169,0.2664791202943,0.205221265605831,0.213765223507101,0.278669500702631,0.322279348583689,0.322279348583689
"ATG","Antigua and Barbuda",0.3447434752677,0.3447434752677,0.3447434752677,0.3447434752677,0.3447434752677,0.342273476989862,0.329076157742788,0.315878838495713,0.302681519248638,0.289484200001563,0.276286880754488,0.232138930344473,0.316041706974196,0.29629684415847,0.276551981342746,0.337007764670264,0.378536617534954,0.595242361312987,0.566917196052286,0.356276794172666,0.429144462235583,0.363524159841783,0.364255170264674,0.434453912420279,0.422185605559824
"ARG","Argentina",0.0806204679147582,0.0718643390380198,0.0782545555748565,0.0720225242391375,0.071760344664813,0.0732893897697811,0.0847647993239505,0.0671475019950891,0.0601774383454555,0.0456766782585971,0.0381803717831338,0.0340752992024318,0.0520905130304057,0.0656563032032279,0.0532304686559714,0.0346704758106417,0.0310456513113855,0.0325640894754541,0.029189852138086,0.0314469265082657,0.0350167837287877,0.0508965340006683,0.0598224444522682,0.103186444150574,0.0970903377794874
"ARM","Armenia",0.494460868498807,0.494460868498807,0.494460868498807,0.451554525484072,0.408648182469338,0.39543643400388,0.383831153755128,0.312957722835348,0.270536140323443,0.323050590230451,0.277503591742647,0.239952223723925,0.271946739105783,0.28250979153405,0.300312650168222,0.277576294917408,0.305112115423472,0.294487176992094,0.307813779126368,0.296858827206293,0.311387695079273,0.300610321995482,0.283124273674769,0.252037852495007,0.258156680669016
"AUS","Australia",0.0723704200375326,0.0706971487331334,0.0716218103341054,0.0688382344249899,0.0699138826007338,0.0658750054246659,0.072139109889551,0.0709598914592525,0.0752416846831835,0.0699114128750963,0.0689494629865606,0.0693704755038475,0.0736506685350827,0.0699468060856817,0.082616885758687,0.078025489358071,0.07536752962972,0.0739531370480197,0.0841985606359334,0.0923827229233104,0.0982979697214025,0.106983333153561,0.0968780545080987,0.0976051407027961,0.10792779439707
"AUT","Austria",0.0841081051751868,0.0903740726114205,0.0970163749599623,0.094776687127051,0.0940414288759775,0.0801179565619864,0.0857907059626321,0.09164561813902,0.0913388174820397,0.0880418257100995,0.090589261514382,0.0870383018366626,0.0934340528957536,0.100479587474077,0.116910555949457,0.108474521638737,0.104376609146488,0.109535258405493,0.114817929533992,0.118721145960384,0.119947340625383,0.121832701924112,0.117229080664224,0.112057396496415,0.116013096833454
