"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"VCT","Saint Vincent and the Grenadines",0.46,,3.494,,,4.9722,4.9861,,,5.5761,,,,,,3.2687,,,9.0239,9.0358,9.505,8.411,6.3115,7.0145,
"WSM","Samoa",,0.344,,0.33,2.7016,,,,2.0282,,0.2782,,,2.3622,,1.8828,,2.1682,0.4824,1.8574,,0.3445,,2.4885,
"SMR","San Marino",,,,,,,,,,,,,,,,,21.5458,13.9564,13.7424,14.3161,,,,,
"STP","Sao Tome and Principe",,0.467,,,,,,,,2.5309,,,,,,,,,,,2.5325,,0.0531,1.9242,
"SAU","Saudi Arabia",,,1.66,,,2.4896,0.6822,,,4.34,,,5.254,5.9755,6.2389,7.1406,7.2235,7.2447,,7.7668,,8.0481,7.9993,8.088,
"SEN","Senegal",0.075,0.093,0.093,0.095,,,,,,0.359,,,,0.4994,,0.479,,,2.0233,,0.3993,0.3707,0.3818,,
"SRB","Serbia",,,,,,,,,3.1794,3.2587,3.1242,3.1301,3.2087,3.3009,3.319,3.3627,9.9014,9.5418,9.6578,9.7635,10.0777,9.1986,,,
"SYC","Seychelles",,1.324,,,,,,,,8.6384,5.5693,5.4637,5.5716,5.2707,1.1344,5.6079,1.1643,5.5291,,,,10.1985,,,
"SLE","Sierra Leone",,0.073,,,,,,,,0.4928,,,,0.1771,,0.3083,0.3036,,,1.005,,0.2239,,,
"SGP","Singapore",,,,1.627,5.3789,,5.6766,,1.5451,6.1815,6.3096,6.3281,6.4902,6.7109,7.0702,7.4367,6.845,7.2742,7.4685,7.7578,6.0092,8.4614,6.2432,,
"SVK","Slovakia",,,,,3.3192,10.7703,10.5731,10.4143,10.0433,9.9265,9.3269,9.4763,9.9872,9.9381,9.6786,9.7568,9.5637,9.499,9.4543,9.4929,9.4531,9.5335,3.4156,,
"SVN","Slovenia",2.121,2.135,2.147,3.7164,3.675,9.0114,9.3177,9.4203,9.6534,9.7528,9.8787,10.0185,10.1754,10.3129,10.5099,10.6934,10.8883,10.7581,10.9898,11.3674,11.6392,12.6979,13.0606,,
"SLB","Solomon Islands",0.14,,,,1.0334,,,,1.5436,,1.6663,,,0.1768,2.0963,2.277,1.9871,1.8917,2.181,,,2.3244,,2.1642,
"SOM","Somalia",,,0.231,,,,,,,,,0.1176,,,,0.149,,,,0.1349,,,,,
"ZAF","South Africa",,0.593,,3.9765,3.8994,3.8171,3.7817,3.7457,3.804,4.637,0.7745,0.8106,1.525,1.5744,1.6599,1.7566,1.7834,1.8369,1.9303,1.9805,2.0507,2.1312,2.2132,,
"ESP","Spain",8.4031,6.0036,6.2145,6.2485,6.4146,6.6325,6.9313,7.1207,7.4381,7.676,7.0859,7.2443,7.4591,7.7949,7.9704,8.1403,8.2288,8.3518,8.2515,8.2821,8.4774,9.3079,9.6018,,
"LKA","Sri Lanka",1.3067,1.0372,1.0526,1.1338,1.1276,1.6159,1.2786,1.0622,,2.2547,1.9295,2.1934,2.6056,2.1288,2.2378,2.4694,2.5625,2.597,2.6384,2.7496,2.823,2.8402,2.9243,3.1844,
"SDN","Sudan",,0.09,,,,0.158,,,,1.2923,,1.4034,1.3546,1.3083,,1.12,,,,1.3917,1.2318,,0.957,,
"SUR","Suriname",0.75,0.252,,,,1.8666,,,,6.036,,,,,3.7679,,,,2.2967,2.0351,3.1336,3.0855,3.113,3.967,
"SWZ","Swaziland",,0.151,,,,3.327,0.1766,,0.1564,6.8196,,,,,1.7012,,1.3069,,3.4367,3.5132,3.6014,4.0987,3.9394,4.1415,
"SWE","Sweden",12.9565,12.969,12.911,13.1906,13.3711,13.5263,13.7975,14.1259,14.3169,14.6348,14.8892,15.1174,15.3073,15.3995,15.4778,15.6281,15.7188,15.8253,15.9347,16.0139,16.008,15.739,11.8164,,
"CHE","Switzerland",3.2,3.2278,3.3,3.3,3.4,15.4711,15.523,16.009,16.7205,16.6233,16.8239,17.2404,17.4729,17.7517,18.0579,18.7752,19.3047,19.7682,20.2092,20.5381,21.0516,21.5751,21.8314,,
"SYR","Syrian Arab Republic",,,3.5214,3.6578,3.2412,3.3198,3.34,3.4282,3.2559,3.3654,3.423,1.93,3.3786,3.3281,3.2542,3.3351,,,,3.8607,,2.828,,,
"TJK","Tajikistan",7.1168,6.9932,6.8513,6.533,6.4799,6.3533,6.0187,5.901,5.5045,5.4779,5.4188,5.4235,5.4186,5.486,5.2407,5.6487,5.7777,7.2729,7.8841,6.856,,,,,
"TZA","Tanzania, United Republic of",0.041,,,,,,,0.3995,,,,0.2387,,,,0.25,,0.4736,,0.4917,,0.014,0.5843,,
"THA","Thailand",1.151,0.269,1.1987,1.326,1.3828,3.199,1.5264,1.6181,0.277,1.779,0.293,1.8323,1.8242,1.9006,1.9807,2.4549,,,,,2.8334,3.2174,3.7648,3.5643,
"TLS","Timor-Leste",,,,,,,,,,1.9289,,,1.0539,1.0821,1.1759,1.2267,1.2305,,1.6093,2.0846,2.1767,,2.4917,2.3904,
"TGO","Togo",0.076,,,,,,0.057,,,0.3989,,,0.4665,0.3559,,1.717,,,,,0.3511,0.3297,0.45,0.4876,
"TON","Tonga",,,0.44,,,0.499,3.8172,3.8384,,,,,3.495,4.0716,4.2348,4.4039,,,4.5482,,,3.932,,4.157,
"TTO","Trinidad and Tobago",3.9228,3.0282,3.0481,3.6665,3.8136,3.6056,3.748,3.8122,3.9094,,,4.7759,4.7535,,4.98,4.7489,5.0965,,,,6.133,4.2639,9.0087,8.2609,
"TUN","Tunisia",0.6537,0.6665,0.688,0.717,0.7436,0.7668,0.793,0.8068,2.9022,4.1774,0.9322,,1.0242,3.2831,2.1528,3.4632,,,,3.928,3.9808,3.9417,3.8161,,
"TUR","Turkey",2.9344,2.9044,2.9656,3.0229,3.0697,3.1054,3.1796,3.1594,3.1868,3.2248,3.2778,3.3682,3.5963,3.7026,3.8302,3.9897,4.1245,4.2618,4.3035,4.2844,4.4206,4.3873,4.5599,,
"TKM","Turkmenistan",3.17,3.222,3.171,,,10.7593,10.7326,13.8779,9.8757,7.8462,7.4503,7.1793,6.9448,6.8437,6.7941,6.7878,6.7977,6.7338,6.6578,6.652,,,,,
"TUV","Tuvalu",,,,,,,,4.6875,6.1224,,,,,7.1845,1.1538,6.909,,,,4.6789,,,,4.2609,
"UGA","Uganda",,,,,,,,0.047,,0.7896,1.4805,,,,,1.423,,1.2786,1.3209,1.2296,1.6519,1.6401,1.6366,1.2382,
"UKR","Ukraine",4.407,2.992,2.97,2.99,2.986,9.6248,9.6011,9.5782,9.5895,9.6167,9.6588,9.7341,9.7353,9.7258,11.0344,10.9549,10.9553,11.0042,11.0667,9.6533,,,,,
"ARE","United Arab Emirates",3.5808,3.5643,3.5509,4.368,3.6409,5.2025,5.7011,5.8003,6.0311,5.2691,4.5192,4.1297,4.3855,4.4586,4.442,4.0724,4.2927,4.4866,5.0815,5.9542,7.1939,7.9021,8.1185,8.2549,
"GBR","United Kingdom",1.7573,1.797,14.0079,1.8963,1.9106,10.5878,10.8551,11.2404,11.5784,11.8667,12.061,11.9378,11.5974,11.6548,11.5317,11.4155,11.2365,10.9817,10.9903,11.0312,11.0401,11.0314,11.0108,10.984,
"USA","United States",11.3785,2,2.1,2.1,2.2,12.0615,2.2,2.3,,2.7147,12.3533,2.4285,2.4358,2.4412,2.4471,15.0281,2.4641,2.4985,2.5596,11.406,11.1281,2.5881,17.16,,
"URY","Uruguay",3.56,3.703,,,3.745,,,4.5893,,,,2.9915,4.181,9.8174,,9.284,,,,,,10.234,7.0206,,
"UZB","Uzbekistan",13.839,14.1553,14.1898,13.9913,13.9027,13.8652,13.7863,13.6852,13.5569,13.4115,13.6495,13.4379,13.5053,13.739,13.7436,13.9226,13.928,13.8415,13.9642,13.6546,,,,,
"VUT","Vanuatu",,,2.5615,,,,,,,1.9108,,,1.6857,1.8068,,1.812,,2.0241,,,,1.5506,,1.4247,
"VEN","Venezuela, Bolivarian Republic o",1.94,,0.6577,,,,3.0836,,,,,,,,,,,,,,,,,0.9416,
"VNM","Viet Nam",,,0.569,0.48,0.515,,1.2574,1.3095,,0.663,1.4449,1.5036,1.5915,1.6855,1.8063,1.9427,2.282,2.2733,2.406,2.2129,2.2191,2.2744,,,
"YEM","Yemen",0.247,0.23,0.6535,0.2,,,0.219,,,1.0484,,,,0.3156,0.3165,0.7165,,,0.8649,1.404,0.7242,0.7485,0.7682,0.7852,
"ZMB","Zambia",0.069,,,,,,,,,0.1298,0.7604,0.7408,,0.7695,0.7792,0.7914,0.1649,0.1658,,,,1.0553,1.2988,2.5243,
"ZWE","Zimbabwe",1.6695,,,,,0.1262,,0.057,,0.1735,0.1255,,0.0544,0.0596,1.0701,0.9561,1.4018,1.2653,1.4858,1.6612,1.564,1.5788,2.7831,2.1442,
