"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"BWA","Botswana",2.9757,2.9757,2.9757,2.9757,3.4148,2.9319,2.6894,2.7466,2.869,3.0972,2.7425,3.0486,3.4518,3.3055,3.3319,3.3391,3.2922,3.253,3.600225,3.94745,4.294675,4.6419,5.02245,5.403,5.403
"BRA","Brazil",2.8012,3.0999,3.3465,3.5503,3.9152,4.9046,4.3792,4.7951,5.1346,5.3156,5.4317,5.461,8.2418,8.2255,1.8171,9.1636,1.8491,5.6473,9.4455,8.788,9.1081,9.351,11.9022,12.2833,12.2833
"BRN","Brunei Darussalam",0.848,0.848,1.8605,2.873,3.8855,4.898,6.0822,7.2664,6.9554,6.6444,6.5626,6.3975,6.1547,6.6026,6.2803,8.9295,9.5148,9.797,9.1543,7.8063,8.4238,6.4721,7.7079,5.8974,5.8974
"BGR","Bulgaria",10.3536,10.5241,9.9871,10.033,6.2906,7.894,7.6251,7.5804,7.8462,7.8238,8.1779,8.2707,8.3846,8.3869,8.4568,8.4843,8.5737,8.7195,8.8643,8.8304,8.8488,8.8488,8.8488,8.8488,8.8488
"BFA","Burkina Faso",0.034,0.035,0.038,0.0385,0.039,0.0395,0.04,0.2125,0.385,0.5575,0.50475,0.452,0.42735,0.4027,0.4491,0.5997,0.495,0.6787,0.5031,0.5094,0.7355,0.7231,0.9676,0.9676,0.9676
"BDI","Burundi",0.055,0.0544,0.0538,0.0532,0.0526,0.052,0.09325,0.1345,0.17575,0.217,0.303616666666667,0.390233333333333,0.47685,0.563466666666667,0.650083333333333,0.7367,0.7066,0.7571,0.7507,0.757,0.716,0.73,0.9527,0.9527,0.9527
"KHM","Cambodia",1.1724,1.1724,1.16375,1.1551,0.296,1.0836,1.0843625,1.085125,1.0858875,1.08665,1.0874125,1.088175,1.0889375,1.0897,1.0922,1.0862,1.0996,1.0881,1.77,1.1549,0.5889,0.7195,0.7007,0.6855,0.6855
"CMR","Cameroon",0.074,0.074,0.2759875,0.477975,0.6799625,0.88195,1.0839375,1.285925,1.4879125,1.6899,0.4373,0.47345,0.5096,0.48145,0.4533,0.6109,1.0045,1.0045,1.0045,1.0045,1.0045,1.0045,1.0045,1.0045,1.0045
"CAN","Canada",2.1,2.1,2.1,12.0457,2.1,6.9993,11.8986,11.3676,11.5857,11.8038,9.9467,11.9322,10.1208,12.248,10.3743,11.3617,9.2368,11.7435,11.9297,12.2436,12.3576,12.1908,12.5593,9.9438,9.9438
"CPV","Cape Verde",0.171,0.171,0.3205,0.47,0.6195,0.769,0.9185,1.068,1.2175,1.367,1.40056,1.43412,1.46768,1.50124,1.5348,1.6951,1.6737,1.6053,1.3895,0.9184,1.7305,1.1523,1.28,1.2983,1.2983
