"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"AFG","Afghanistan",0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.330035463981691,0.247210534164068,0.243126017077172,0.232363638721222,0.22280068204952,0.21268663973911,0.177190241245843,0.174985898691011,0.179329750196122,0.204355521553932,0.203091266265131,0.263872770534424,0.24144034335877,0.213172891773264,0.226899455740559
"ALB","Albania",0.384949527038855,0.384949527038855,0.384949527038855,0.384949527038855,0.384949527038855,0.384949527038855,0.384949527038855,0.384949527038855,0.384949527038855,0.384949527038855,0.366731284159206,0.300309256293723,0.294603899092978,0.29787799612295,0.332272223338801,0.316355573420815,0.317328077489125,0.324168022769562,0.338788000596469,0.368741125900378,0.394771818128772,0.373603646241921,0.378206832165249,0.387056619186858,0.370140988650013
"DZA","Algeria",0.40790062305094,0.40790062305094,0.40790062305094,0.40790062305094,0.40790062305094,0.40790062305094,0.40790062305094,0.40790062305094,0.40790062305094,0.40790062305094,0.371399303687087,0.29074629962202,0.290357297994696,0.297197243275135,0.292269889329038,0.263548602511653,0.250549464798595,0.246108362886652,0.257065242056263,0.267179284366673,0.272592890346925,0.288152955439864,0.332531557757017,0.327571787008642,0.335765600518207
"AND","Andorra",,,,,,,,,,,,,,,,,,,,,,,,,
"AGO","Angola",0.279502300203671,0.279502300203671,0.279502300203671,0.279502300203671,0.279502300203671,0.279502300203671,0.279502300203671,0.279502300203671,0.279502300203671,0.279502300203671,0.232896200472916,0.129718149797118,0.135868080286231,0.133719309392444,0.149279374485383,0.097301347520161,0.0974495386162842,0.124123935918466,0.149279374485383,0.15276186524428,0.143129443996269,0.225708932310939,0.238379271029474,0.242084048432556,0.242760412767872
"ATG","Antigua and Barbuda",0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.58629028598103,0.461874598842072,0.468066208076971,0.467612372845093,0.454580818329757,0.487678373454529,0.470821636270512,0.461939432446625,0.44261901828956,0.466186033544907,0.457919748964284,0.446022782528641,0.422942019307448,0.442262433464513,0.433345267016182
"ARG","Argentina",0.381545762799774,0.381545762799774,0.381545762799774,0.381545762799774,0.381545762799774,0.381545762799774,0.381545762799774,0.381545762799774,0.381545762799774,0.381545762799774,0.387186286395965,0.307505786399206,0.335189735543728,0.333212310604833,0.331850804909201,0.317263243884571,0.296062655195441,0.291913304503991,0.262089846409192,0.263516185709378,0.252364805726104,0.272560473544648,0.280729507718441,0.276418073015606,0.289684522056341
"ARM","Armenia",0.449912798801875,0.449912798801875,0.449912798801875,0.449912798801875,0.449912798801875,0.449912798801875,0.449912798801875,0.449912798801875,0.449912798801875,0.449912798801875,0.489526131184315,0.428906710926408,0.446087616133194,0.456525826466374,0.444045357589746,0.446541451365072,0.450528718045138,0.460156508321394,0.508781711736827,0.567520957462672,0.590569303881588,0.60865787955213,0.605221698510773,0.607004622636005,0.633986603747973
"AUS","Australia",0.495912241232876,0.495912241232876,0.495912241232876,0.495912241232876,0.495912241232876,0.495912241232876,0.495912241232876,0.495912241232876,0.495912241232876,0.495912241232876,0.520127592533763,0.620425178778665,0.639226924099299,0.646423454204784,0.639097256890191,0.665905952373234,0.665646617955019,0.665711451559572,0.680525930200141,0.724807282110464,0.714077320556791,0.689505384430858,0.678127086831646,0.683670360021006,0.675875561705961
"AUT","Austria",0.449718297988214,0.449718297988214,0.449718297988214,0.449718297988214,0.449718297988214,0.449718297988214,0.449718297988214,0.449718297988214,0.449718297988214,0.449718297988214,0.472183141966144,0.554067984517735,0.563371606771222,0.562042517877867,0.536465660881349,0.54858954493293,0.552803729228934,0.550469719464994,0.587619374874385,0.630182636264029,0.629599133823043,0.587975959699431,0.585512282726383,0.577732250179913,0.568911994695458
"AZE","Azerbaijan",0.431046219876686,0.431046219876686,0.431046219876686,0.431046219876686,0.431046219876686,0.431046219876686,0.431046219876686,0.431046219876686,0.431046219876686,0.431046219876686,0.434352733708936,0.333536478627602,0.346243865120169,0.358756750799074,0.455067070363911,0.416815243677103,0.436038407427338,0.425665030698712,0.439442171666419,0.509819049409691,0.536530494485902,0.591639058356728,0.551701557951517,0.555170155795152,0.603609853635252
"BHS","Bahamas",0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.58629028598103,0.798004421651831,0.806530040650671,0.473090812429899,0.467547539240539,0.467871707263309,0.456558243268651,0.447222204212888,0.44145201340759,0.463268521339981,0.461031761982871,0.444304692007962,0.424433192212188,0.426280949941975,0.438150082055243
"BHR","Bahrain",0.497565498149,0.497565498149,0.497565498149,0.497565498149,0.497565498149,0.497565498149,0.497565498149,0.497565498149,0.497565498149,0.497565498149,0.561296931425496,0.772816566282636,0.782217438942953,0.571151639317691,0.571346140131353,0.568558295135535,0.563825442003099,0.566548453394364,0.583956276217089,0.619744425930849,0.623828943017745,0.600294344564675,0.604216777640186,0.600488845378337,0.589130914356472
"BGD","Bangladesh",0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.58629028598103,0.798004421651831,0.806530040650671,0.812527149071907,0.81431007319714,0.882450191583301,0.882158440362808,0.887150627913461,0.897491587839809,0.177449575664059,0.172489804915684,0.207499951374797,0.205425276029072,0.203707185508393,0.204036275454022
"BRB","Barbados",0.49309197943478,0.49309197943478,0.49309197943478,0.49309197943478,0.49309197943478,0.49309197943478,0.49309197943478,0.49309197943478,0.49309197943478,0.49309197943478,0.556823412711276,0.768732049195739,0.777549419415071,0.812527149071907,0.81431007319714,0.882450191583301,0.882158440362808,0.453770398272833,0.459832340298623,0.48586303252702,0.479314838467075,0.443526688753315,0.441063011780266,0.4291984621469,0.421639576686121
"BLR","Belarus",0.365596696079512,0.365596696079512,0.365596696079512,0.365596696079512,0.365596696079512,0.365596696079512,0.365596696079512,0.365596696079512,0.365596696079512,0.365596696079512,0.345887280295123,0.206754364922427,0.21151963485714,0.226236863090877,0.3011845099552,0.31343806121589,0.327960788635965,0.366828534566036,0.389196128137136,0.45380281507511,0.476364909459871,0.518409502013083,0.593778567307006,0.581557432848594,0.595999542566673
"BEL","Belgium",0.458957086637146,0.458957086637146,0.458957086637146,0.458957086637146,0.458957086637146,0.458957086637146,0.458957086637146,0.458957086637146,0.458957086637146,0.458957086637146,0.438664168411772,0.512153059173631,0.524244526422935,0.540939179595568,0.533061896642267,0.510370135048398,0.50002917512205,0.504826861859039,0.517955666781206,0.5497565498149,0.544537444648311,0.507776790866242,0.504632361045377,0.49309197943478,0.488423281020988
"BLZ","Belize",0.515459573005881,0.515459573005881,0.515459573005881,0.515459573005881,0.515459573005881,0.515459573005881,0.515459573005881,0.515459573005881,0.515459573005881,0.515459573005881,0.579191006282376,0.36945429555047,0.373830563857859,0.36689336817059,0.357006243476118,0.350522883020728,0.339566003851117,0.34186759681278,0.347767454827186,0.372144890139458,0.366569200147821,0.364040689570218,0.369194961132254,0.358238081962643,0.348148479545049
"BEN","Benin",0.307829954421976,0.307829954421976,0.307829954421976,0.307829954421976,0.307829954421976,0.307829954421976,0.307829954421976,0.307829954421976,0.307829954421976,0.307829954421976,0.283711853527921,0.213043224564156,0.221212258737949,0.212232804507232,0.173040890554392,0.125258523998159,0.133946227008383,0.132617138115029,0.161695009757458,0.182830764842033,0.224421522163368,0.242542514636187,0.273111559183356,0.296743408043257,0.289781263298739
"BTN","Bhutan",0.381531869884513,0.381531869884513,0.381531869884513,0.381531869884513,0.381531869884513,0.381531869884513,0.381531869884513,0.381531869884513,0.381531869884513,0.381531869884513,0.380383388889558,0.360303495364861,0.434213804556321,0.450811207322122,0.444920611251224,0.419802220458337,0.410947802464974,0.411911044589775,0.42635967646179,0.46585260357863,0.467334514539862,0.536613851977472,0.532279262415867,0.53287202680036,0.529777858782876
"BOL","Bolivia, Plurinational State of",0.378239248967526,0.378239248967526,0.378239248967526,0.378239248967526,0.378239248967526,0.378239248967526,0.378239248967526,0.378239248967526,0.378239248967526,0.378239248967526,0.3537969800507,0.310715049824625,0.309094209710777,0.297424160891074,0.300374089898277,0.279173501209147,0.277811995513514,0.275413152145021,0.285559611257708,0.285624444862261,0.278589998768162,0.29298305897913,0.294733566302086,0.295090151127133,0.293586418833028
"BIH","Bosnia and Herzegovina",0.350620133427559,0.350620133427559,0.350620133427559,0.350620133427559,0.350620133427559,0.350620133427559,0.350620133427559,0.350620133427559,0.350620133427559,0.350620133427559,0.329678879156644,0.253953229037675,0.254277397060445,0.256481739615278,0.250614298403148,0.241537593765601,0.266855116343903,0.274148896856219,0.292691307758638,0.317165993477739,0.305106943030712,0.30565802866942,0.311104051451949,0.317943996732386,0.31251545526208
"BWA","Botswana",0.365791196893174,0.365791196893174,0.365791196893174,0.365791196893174,0.365791196893174,0.365791196893174,0.365791196893174,0.365791196893174,0.365791196893174,0.365791196893174,0.386764867966365,0.36264676707231,0.364267607186157,0.361220427772122,0.364429691197542,0.355904072198703,0.351462970286759,0.357168327487503,0.364786276022588,0.428971544530961,0.4217425976232,0.472021057954759,0.465278363081152,0.456590660070928,0.466301783592828
"BRA","Brazil",0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.58629028598103,0.798004421651831,0.806530040650671,0.812527149071907,0.81431007319714,0.882450191583301,0.882158440362808,0.887150627913461,0.897491587839809,0.311849637904319,0.314216064470537,0.324168022769562,0.308964542501669,0.303097101289541,0.305808062455874
"BRN","Brunei Darussalam",0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.522558852704534,0.58629028598103,0.798004421651831,0.455780240014004,0.45827633378933,0.458081832975669,0.464338275815121,0.462198766864841,0.481357097010522,0.49779241576494,0.529236713973587,0.521262180613456,0.546287951971266,0.548621961735207,0.553938317308627,0.601578287544911
"BGR","Bulgaria",0.404302357998198,0.404302357998198,0.404302357998198,0.404302357998198,0.404302357998198,0.404302357998198,0.404302357998198,0.404302357998198,0.404302357998198,0.404302357998198,0.404464442009583,0.392632309178493,0.404432025207306,0.423622772155264,0.436394992252385,0.423752439364372,0.434223066499828,0.437756497948017,0.454483567922926,0.486316867758897,0.480287342535383,0.466186033544907,0.454256650306988,0.447481538631104,0.444599498215056
"BFA","Burkina Faso",0.312595224356689,0.312595224356689,0.312595224356689,0.312595224356689,0.312595224356689,0.312595224356689,0.312595224356689,0.312595224356689,0.312595224356689,0.312595224356689,0.26092284152722,0.137771409677065,0.161759843362012,0.170577213581344,0.206008778470057,0.208764206663599,0.209444959511414,0.209963628347846,0.211227883636647,0.227857703204726,0.222152346003981,0.284489856782568,0.286013446489584,0.284230522364352,0.275302324019958
"BDI","Burundi",0.340214339896656,0.340214339896656,0.340214339896656,0.340214339896656,0.340214339896656,0.340214339896656,0.340214339896656,0.340214339896656,0.340214339896656,0.340214339896656,0.295284651940794,0.206365363295104,0.208602122652214,0.212005886891294,0.193106891163828,0.140948256300205,0.128500204225855,0.132195719685428,0.19404697842986,0.276807074642929,0.282415181436843,0.336842992459852,0.338009997341822,0.331591470490985,0.330283596782366
"KHM","Cambodia",0.31385947964549,0.31385947964549,0.31385947964549,0.31385947964549,0.31385947964549,0.31385947964549,0.31385947964549,0.31385947964549,0.31385947964549,0.31385947964549,0.303777854137357,0.284651940793953,0.276515323422436,0.27359781121751,0.272365972730987,0.245978695677544,0.234794898891994,0.235119066914764,0.214112979039296,0.228441205645711,0.22163367716755,0.243839186727265,0.237550327085535,0.231650469071129,0.228995515992499
"CMR","Cameroon",0.292269889329038,0.292269889329038,0.292269889329038,0.292269889329038,0.292269889329038,0.292269889329038,0.292269889329038,0.292269889329038,0.292269889329038,0.292269889329038,0.260015171063466,0.180367087868985,0.173462308983993,0.171355216835991,0.152229303492587,0.140591671475159,0.163088932255367,0.165033940391984,0.166427862889893,0.176541905200304,0.163088932255367,0.202669847835531,0.195635401741431,0.196089236973309,0.199231460414961
"CAN","Canada",0.485895449329297,0.485895449329297,0.485895449329297,0.485895449329297,0.485895449329297,0.485895449329297,0.485895449329297,0.485895449329297,0.485895449329297,0.485895449329297,0.520743511777025,0.618253253026109,0.630604054693628,0.635142407012403,0.630895805914121,0.602109685492184,0.618285669828386,0.616048910471276,0.629631550625321,0.665679034757296,0.64305210676798,0.610473220479639,0.603957443221971,0.592157727193159,0.587067101185332
"CPV","Cape Verde",0.504762028254485,0.504762028254485,0.504762028254485,0.504762028254485,0.504762028254485,0.504762028254485,0.504762028254485,0.504762028254485,0.504762028254485,0.504762028254485,0.568493461530981,0.359988589285599,0.360085839692429,0.363359936722402,0.35827049876492,0.34666528354977,0.382323766054422,0.399828839283978,0.41204997374239,0.479023087246582,0.468941461738448,0.472183141966144,0.465181112674322,0.457660414546068,0.447777023724109
"CAF","Central African Republic",0.271750053487724,0.271750053487724,0.271750053487724,0.271750053487724,0.271750053487724,0.271750053487724,0.271750053487724,0.271750053487724,0.271750053487724,0.271750053487724,0.244260605156866,0.0966993211921611,0.0956295667170215,0.0875577829500591,0.0752718148870927,0.00855803580111736,0,0.0260631090306733,0.0162084011384791,0.0164677355566947,0.00508943795748273,0.0737158083777989,0.0688208712339785,0.0665841118768686,0.0614396841605495
"TCD","Chad",0.250257713578102,0.250257713578102,0.250257713578102,0.250257713578102,0.250257713578102,0.250257713578102,0.250257713578102,0.250257713578102,0.250257713578102,0.250257713578102,0.224518772570199,0.0985794957242235,0.102177760776966,0.096537237180776,0.0911884648050776,0.0519965508522376,0.0448000207467539,0.0464532776628782,0.0411369220894583,0.0466153616742633,0.043697849469337,0.111740717448669,0.109568791696112,0.104576604145461,0.106456608956047
"CHL","Chile",0.395549821383419,0.395549821383419,0.395549821383419,0.395549821383419,0.395549821383419,0.395549821383419,0.395549821383419,0.395549821383419,0.395549821383419,0.395549821383419,0.410007715198942,0.464273442210567,0.490725552868563,0.488067375081852,0.477499497539564,0.487970124675022,0.496074325244261,0.53134380612159,0.544342943834649,0.580131093548408,0.574458153149941,0.543208355754956,0.53889692105212,0.544796779066526,0.541018269804264
"CHN","China",0.493869982689427,0.493869982689427,0.493869982689427,0.493869982689427,0.493869982689427,0.493869982689427,0.493869982689427,0.493869982689427,0.493869982689427,0.493869982689427,0.557990417593248,0.773594569537283,0.7829954421976,0.78938155224616,0.791747978812378,0.859693596384879,0.859499095571216,0.864880284749191,0.875804747116526,0.355417820164547,0.382939685297684,0.371431720489364,0.376812909667339,0.387089035989134,0.578328142288785
"COL","Colombia",0.370459216421055,0.370459216421055,0.370459216421055,0.370459216421055,0.370459216421055,0.370459216421055,0.370459216421055,0.370459216421055,0.370459216421055,0.370459216421055,0.373895397462413,0.304750358205665,0.302902600475879,0.32770145421775,0.371366886884811,0.385273695061624,0.388418124882489,0.392599892376217,0.38916371133486,0.432667059990534,0.420413508729845,0.404269941195921,0.400217840911301,0.393896564467295,0.388199353897489
"COM","Comoros",0.498732503030972,0.498732503030972,0.498732503030972,0.498732503030972,0.498732503030972,0.498732503030972,0.498732503030972,0.498732503030972,0.498732503030972,0.498732503030972,0.562074934680144,0.354510149700793,0.354737067316732,0.345919697097399,0.336745742053021,0.325237777244702,0.322579599457991,0.316744575048139,0.334768317114127,0.359599587658276,0.348934459709157,0.371075135664318,0.368222457063945,0.365142860847635,0.357743174133116
"COG","Congo",0.310650216220072,0.310650216220072,0.310650216220072,0.310650216220072,0.310650216220072,0.310650216220072,0.310650216220072,0.310650216220072,0.310650216220072,0.310650216220072,0.280308089288841,0.169053623874326,0.167011365330879,0.163153765859921,0.157967077495607,0.110217127741651,0.0947543130555428,0.0813661737151606,0.087233614927289,0.102048093567858,0.0955971499147442,0.155341316511174,0.148112369603413,0.150446379367353,0.144443670137347
