"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"AFG","Afghanistan",0.319133905017973,0.319133201344562,0.320566479439467,0.32199992029943,0.320266020356836,0.318531965487489,0.325086831442381,0.331658422098576,0.335752800469158,0.331091457634305,0.267769861156567,0.235657124662895,0.230199387577712,0.223995368006132,0.223873746306552,0.222622875110213,0.213642210865035,0.228711147544101,0.230835114699022,0.247886652956322,0.247336696887648,0.258480431901105,0.24869109204939,0.242322659889851,0.249639134111783
"ALB","Albania",0.331604502317246,0.332123931635504,0.330587850759833,0.328543946660703,0.329401633623116,0.330022591468723,0.335152098005458,0.340498291199527,0.339010875464902,0.346756165186277,0.336728185798886,0.324867977555668,0.338188345210896,0.351006953258949,0.371014394638719,0.372626665622835,0.372161911139649,0.381249425735719,0.394385617366995,0.417749906587894,0.424704235013984,0.418762489586508,0.420362497781929,0.421169260632737,0.413464148563515
"DZA","Algeria",0.298739232376202,0.299790776868568,0.298160824730199,0.296822692193273,0.299830736729305,0.303003360529376,0.308742929351876,0.31484367740553,0.319390486551866,0.326638109445658,0.329040204031106,0.298543178561679,0.297708619241072,0.299949851730623,0.293943245101912,0.283418725102266,0.278118726096524,0.278794124657731,0.289798042564018,0.289441125547455,0.295779695494971,0.305410018655816,0.328466140304524,0.330208040450008,0.329328787545994
"AND","Andorra",0.15616408377854,0.161435745312107,0.167258464264515,0.17820110988219,0.18556852980347,0.191625674243864,0.195436589105991,0.197254545421259,0.213522376079027,0.235667979155891,0.25861044406247,0.283140934938786,0.319547793232646,0.322944690558304,0.338974687626286,0.346152547295146,0.350226103618611,0.36135031096269,0.375168240410277,0.382018467939883,0.390591288211812,0.397634753434181,0.394756050047558,0.399302252104576,0.460520833074533
"AGO","Angola",0.188132070642997,0.188131675886678,0.181241910620633,0.174347708898564,0.174628613969594,0.174966229303795,0.187308805237622,0.199674120752437,0.214765725945796,0.216345553768715,0.208152650252956,0.187618958161458,0.19121141205659,0.198130118041288,0.205101044293495,0.191322713858145,0.189345253670571,0.203026983495024,0.210565758871821,0.216200642581635,0.211237325745513,0.239100597778934,0.242842965968695,0.25292204107517,0.254809817306302
"ATG","Antigua and Barbuda",0.464759205296364,0.465263434352286,0.467019353861282,0.468746835259729,0.469906719235552,0.471990170773989,0.472775833106873,0.47594469199068,0.479394028161868,0.47963464822175,0.493706580141856,0.461135792996357,0.464540931234396,0.472043726910661,0.474544748679367,0.485014716930283,0.478534929616741,0.487560407703233,0.481565930666113,0.456722421782363,0.465314930312177,0.458546144510913,0.437859529215595,0.448569672458893,0.448216926175376
"ARG","Argentina",0.380349276708925,0.383187675427594,0.379189804134455,0.376478092452371,0.376514845522495,0.378071044497232,0.350614859883693,0.330886210067175,0.342187058946521,0.344677078385049,0.368108385765499,0.345434159813945,0.35778841270002,0.350655933484959,0.347371706560247,0.355663891120873,0.358962521849458,0.352389322502253,0.342495119440737,0.336607281346501,0.340575653500826,0.374010185061048,0.380312024744697,0.381053805212495,0.376826417766965
"ARM","Armenia",0.376386664273134,0.372495266638904,0.367232278994367,0.378541886055455,0.383567888132965,0.384829290907601,0.391577342835595,0.408391616494584,0.422640798665019,0.411154120328346,0.431734387859471,0.415905627469714,0.424347967295813,0.443839642113742,0.433590124163068,0.435816910508351,0.435986753503622,0.444879819747921,0.460489129053667,0.476528031250791,0.484312305174971,0.49357984672206,0.491593845293453,0.501332828926009,0.511378896478372
"AUS","Australia",0.583311582872358,0.587231397575182,0.591375748472155,0.59670443280475,0.603771090167746,0.611929606241195,0.617203960270883,0.619682612228094,0.624431616321103,0.63215005861854,0.637232399373867,0.68182775338405,0.690047803959815,0.698206804463334,0.69012442421706,0.697181499922381,0.700980262124714,0.704525188181082,0.715203264286451,0.717873626823565,0.715569054912569,0.71606679613002,0.702448038877458,0.706798997764731,0.702985856676859
"AUT","Austria",0.601992143844624,0.6086571326652,0.611848248670122,0.614435856857874,0.618589478129524,0.62247644929676,0.63085888889762,0.637394321752555,0.634770427351066,0.639577506498736,0.649130258635107,0.680093547735851,0.691944762807752,0.689720747825996,0.673607045549356,0.680708353483001,0.681191790023755,0.685506886994128,0.701461051138121,0.71490348545334,0.712699015529085,0.697762691687552,0.700085537178074,0.700229467346053,0.696212399434498
"AZE","Azerbaijan",0.314172588484361,0.311766913834668,0.317012665161227,0.322703968568167,0.323541608645654,0.324090464027976,0.327963924123017,0.366528588807859,0.373354936923946,0.376266486919226,0.382973344915472,0.337915395762069,0.341786975756119,0.339575666277769,0.375545890205035,0.366004400937566,0.369881647719349,0.36507168518418,0.385757651712767,0.411524209781363,0.422252688298753,0.441680377534734,0.43128415795116,0.431422015790992,0.450590292198766
"BHS","Bahamas",0.455668473902432,0.456161496343233,0.460311351034494,0.464812254907035,0.468492561303602,0.473163011509147,0.476646697659655,0.482331028599293,0.479364070803596,0.48169805314641,0.50172148437283,0.565588330498729,0.570266435237302,0.460881620846881,0.451343224231359,0.449320447545943,0.449984365671028,0.455165680361824,0.44631707771414,0.452035684070136,0.447794701025726,0.440887832447011,0.4348172578995,0.431512453526928,0.431023946752093
